date,sym,mkt,hml,wml
2020-02-18,TSLA,1.382815,-1.632402,0.2011891
2020-02-18,XOM,0.88525,0.6171306,-0.5173818
2020-02-19,AAPL,1.542234,-0.1001858,-0.002383801
2020-02-19,JPM,1.151436,0.7805143,0.03768419
2020-02-19,TSLA,1.440195,-1.578387,0.2500899
2020-02-19,XOM,0.8904788,0.6217507,-0.5129637
2020-02-20,AAPL,1.546826,-0.1140248,-0.007132595
2020-02-20,JPM,1.152266,0.776271,0.03604605
2020-02-20,TSLA,1.459268,-1.642104,0.2287009
2020-02-20,XOM,0.8984229,0.6048387,-0.5187956
2020-02-21,AAPL,1.56762,-0.1053914,0.006926207
2020-02-21,JPM,1.152686,0.7776707,0.0381207
2020-02-21,TSLA,1.426035,-1.653136,0.208642
2020-02-21,XOM,0.904743,0.6067074,-0.5149683
2020-02-24,AAPL,1.536132,-0.1026984,0.009075112
2020-02-24,JPM,1.080322,0.7825918,0.04214559
2020-02-24,TSLA,1.660376,-1.673912,0.1911209
2020-02-24,XOM,0.9691384,0.6014826,-0.5188073
2020-02-25,AAPL,1.478367,-0.1386337,-0.009072527
2020-02-25,JPM,1.116287,0.804699,0.05335807
2020-02-25,TSLA,1.71055,-1.644618,0.2018901
2020-02-25,XOM,0.9629963,0.5963454,-0.5225407
2020-02-26,AAPL,1.46542,-0.2169935,-0.01585192
2020-02-26,JPM,1.105328,0.7375197,0.04683544
2020-02-26,TSLA,1.739795,-1.459947,0.2190996
2020-02-26,XOM,0.9653545,0.6113945,-0.521487
2020-02-27,AAPL,1.479742,-0.215599,-0.01302548
2020-02-27,JPM,1.080115,0.7336945,0.04118467
2020-02-27,TSLA,2.095625,-1.437863,0.2819742
2020-02-27,XOM,1.037,0.6199476,-0.506478
2020-02-28,AAPL,1.467761,-0.2700039,-0.05059055
2020-02-28,JPM,1.122193,0.9189392,0.1743145
2020-02-28,TSLA,2.120471,-1.321337,0.3624098
2020-02-28,XOM,0.9689045,0.3201783,-0.7211264
2020-03-02,AAPL,1.565523,-0.2096718,0.03274278
2020-03-02,JPM,1.107416,0.9091836,0.1613836
2020-03-02,TSLA,2.148587,-1.302511,0.3879614
2020-03-02,XOM,1.014427,0.348216,-0.6821498
2020-03-03,AAPL,1.542094,-0.2091991,0.06400155
2020-03-03,JPM,1.111716,0.9082127,0.15531
2020-03-03,TSLA,2.0674,-1.301305,0.4976308
2020-03-03,XOM,1.021381,0.3486028,-0.6919097
2020-03-04,AAPL,1.470223,-0.1211566,0.08009625
2020-03-04,JPM,1.074247,0.9534476,0.1630599
2020-03-04,TSLA,1.769269,-0.9349431,0.563868
2020-03-04,XOM,0.9794915,0.4017522,-0.68266
2020-03-05,AAPL,1.431404,-0.2134634,0.03382254
2020-03-05,JPM,1.075705,0.9564538,0.1644068
2020-03-05,TSLA,1.764089,-0.9466174,0.5573534
2020-03-05,XOM,0.9754222,0.3922129,-0.6869844
2020-03-06,AAPL,1.420574,-0.2561582,0.01438629
2020-03-06,JPM,1.101882,1.077942,0.2197132
2020-03-06,TSLA,1.79484,-0.8121883,0.6182678
2020-03-06,XOM,1.001124,0.5102147,-0.6327586
2020-03-09,AAPL,1.374764,-0.3762172,-0.0123729
2020-03-09,JPM,1.12174,1.129675,0.2307169
2020-03-09,TSLA,1.968851,-0.3536238,0.7193953
2020-03-09,XOM,0.9955212,0.4954695,-0.635741
2020-03-10,AAPL,1.374501,-0.3761895,-0.01232096
2020-03-10,JPM,1.134278,1.136827,0.2078473
2020-03-10,TSLA,1.955202,-0.3619866,0.7423703
2020-03-10,XOM,0.9715827,0.4805197,-0.593426
2020-03-11,AAPL,1.290561,-0.4028485,-0.1215167
2020-03-11,JPM,1.081578,1.119467,0.1387502
2020-03-11,TSLA,1.712572,-0.4364095,0.4278099
2020-03-11,XOM,0.90934,0.4618119,-0.6736154
2020-03-12,AAPL,1.23216,-0.4077111,-0.1795207
2020-03-12,JPM,0.9686904,1.109047,0.02583761
2020-03-12,TSLA,1.581483,-0.45474,0.2882823
2020-03-12,XOM,0.9844161,0.4682733,-0.5987268
2020-03-13,AAPL,1.232257,-0.406967,-0.1791405
2020-03-13,JPM,1.014233,1.239824,-0.01197913
2020-03-13,TSLA,1.436883,-0.870009,0.4062738
2020-03-13,XOM,0.8949793,0.2104141,-0.5247694
2020-03-16,AAPL,1.21078,-0.4271852,-0.2359846
2020-03-16,JPM,1.06669,1.284797,0.1239036
2020-03-16,TSLA,1.470836,-0.8436095,0.4921729
2020-03-16,XOM,0.8811787,0.1998961,-0.5593988
2020-03-17,AAPL,1.174293,-0.3924514,-0.2750105
2020-03-17,JPM,1.082084,1.26954,0.1400042
2020-03-17,TSLA,1.233469,-0.6254614,0.2323409
2020-03-17,XOM,0.92218,0.1646413,-0.5130143
2020-03-18,AAPL,1.165527,-0.2775299,-0.1802279
2020-03-18,JPM,1.079783,1.309578,0.1744451
2020-03-18,TSLA,1.179232,0.1701441,0.8996757
2020-03-18,XOM,0.8998771,0.4860458,-0.2440218
2020-03-19,AAPL,1.173446,-0.2894469,-0.1743598
2020-03-19,JPM,1.087701,1.298284,0.1819087
2020-03-19,TSLA,1.21951,0.1068011,0.9238081
2020-03-19,XOM,0.9000754,0.4842913,-0.2466975
2020-03-20,AAPL,1.181659,-0.2719923,-0.1454892
2020-03-20,JPM,1.07153,1.263852,0.1261201
2020-03-20,TSLA,1.199484,0.06473969,0.8564591
2020-03-20,XOM,0.9038176,0.4921461,-0.2335764
2020-03-23,AAPL,1.190225,-0.3366214,-0.1496609
2020-03-23,JPM,1.083609,1.171463,0.1206571
2020-03-23,TSLA,1.189755,0.138348,0.8608518
2020-03-23,XOM,0.9008058,0.5148076,-0.2321313
2020-03-24,AAPL,1.178565,-0.3557168,-0.1569927
2020-03-24,JPM,1.066068,1.144653,0.1094336
2020-03-24,TSLA,1.257509,0.2403,0.9034166
2020-03-24,XOM,0.9417135,0.5781742,-0.2062122
2020-03-25,AAPL,1.189588,-0.42088,-0.1811912
2020-03-25,JPM,1.066489,1.141902,0.1085096
2020-03-25,TSLA,1.224027,0.4381726,0.9765546
2020-03-25,XOM,0.9206804,0.7023266,-0.1601124
2020-03-26,AAPL,1.175066,-0.4274871,-0.1904818
2020-03-26,JPM,1.057163,1.138588,0.1032033
2020-03-26,TSLA,1.146055,0.4060905,0.9288225
2020-03-26,XOM,0.9070597,0.697146,-0.1680869
2020-03-27,AAPL,1.181047,-0.4371352,-0.2044729
2020-03-27,JPM,1.083006,1.09444,0.04516146
2020-03-27,TSLA,1.13266,0.4274751,0.9602998
2020-03-27,XOM,0.9109045,0.690815,-0.1770948
2020-03-30,AAPL,1.162487,-0.3829617,-0.2145285
2020-03-30,JPM,1.095724,1.057293,0.05211298
2020-03-30,TSLA,1.054396,0.6553548,0.9167003
2020-03-30,XOM,0.9184586,0.6687281,-0.1729179
2020-03-31,AAPL,1.166473,-0.4081864,-0.255579
2020-03-31,JPM,1.092787,1.075573,0.08187147
2020-03-31,TSLA,1.060861,0.6143401,0.8500024
2020-03-31,XOM,0.9229838,0.6404913,-0.2183838
2020-04-01,AAPL,1.175257,-0.4087773,-0.2568467
2020-04-01,JPM,1.096668,1.07511,0.08094062
2020-04-01,TSLA,1.064179,0.6171581,0.8407665
2020-04-01,XOM,0.8911199,0.6430646,-0.213066
2020-04-02,AAPL,1.163493,-0.3774816,-0.2149862
2020-04-02,JPM,1.10672,1.048255,0.04496974
2020-04-02,TSLA,1.023212,0.7259252,0.986757
2020-04-02,XOM,0.93467,0.5272334,-0.3683037
2020-04-03,AAPL,1.163282,-0.3706269,-0.208393
2020-04-03,JPM,1.106611,1.053009,0.04931841
2020-04-03,TSLA,1.026571,0.6003371,0.8727491
2020-04-03,XOM,0.9344855,0.5339424,-0.3619859
2020-04-06,AAPL,1.174017,-0.387766,-0.2217724
2020-04-06,JPM,1.083055,1.09043,0.07837991
2020-04-06,TSLA,1.000149,0.6423482,0.9051902
2020-04-06,XOM,0.8783258,0.6232903,-0.2928762
2020-04-07,AAPL,1.178641,-0.4120185,-0.2113921
2020-04-07,JPM,1.088274,1.063093,0.08967351
2020-04-07,TSLA,0.9680514,0.8099139,0.8344283
2020-04-07,XOM,0.8763455,0.6338545,-0.2977394
2020-04-08,AAPL,1.170393,-0.4025816,-0.1701256
2020-04-08,JPM,1.083102,1.068417,0.1159286
2020-04-08,TSLA,0.9471578,0.833894,0.9387175
2020-04-08,XOM,0.8879455,0.621071,-0.3562995
2020-04-09,AAPL,1.166189,-0.3726291,-0.1607898
2020-04-09,JPM,1.057964,1.246209,0.1780986
2020-04-09,TSLA,0.9657176,0.7020297,0.8939585
2020-04-09,XOM,0.9205363,0.3900018,-0.4357971
2020-04-13,AAPL,1.173373,-0.4198068,-0.1692909
2020-04-13,JPM,1.054167,1.270993,0.1828906
2020-04-13,TSLA,1.027106,0.3000611,0.8216745
2020-04-13,XOM,0.9265591,0.3505,-0.4431606
2020-04-14,AAPL,1.177546,-0.4333658,-0.1678009
2020-04-14,JPM,1.02678,1.359771,0.1736245
2020-04-14,TSLA,1.076187,0.1403587,0.8387795
2020-04-14,XOM,0.9119171,0.3979871,-0.4479256
2020-04-15,AAPL,1.177078,-0.4363032,-0.1590957
2020-04-15,JPM,1.027312,1.358978,0.171449
2020-04-15,TSLA,1.06686,0.1178244,0.9399649
2020-04-15,XOM,0.9124045,0.3990955,-0.453105
2020-04-16,AAPL,1.175416,-0.4309969,-0.1851769
2020-04-16,JPM,1.024678,1.367254,0.1280558
2020-04-16,TSLA,1.06159,0.1346683,0.8558014
2020-04-16,XOM,0.9109091,0.4038423,-0.4768547
2020-04-17,AAPL,1.151566,-0.3725461,0.02678717
2020-04-17,JPM,1.04258,1.323252,-0.03123829
2020-04-17,TSLA,1.064638,0.1268445,0.8297057
2020-04-17,XOM,0.9349473,0.3450851,-0.6915701
2020-04-20,AAPL,1.152393,-0.3738458,0.02217817
2020-04-20,JPM,1.04482,1.319279,-0.04239808
2020-04-20,TSLA,1.072216,0.1136714,0.7930863
2020-04-20,XOM,0.940291,0.3361188,-0.7186862
2020-04-21,AAPL,1.146996,-0.365907,0.0238327
2020-04-21,JPM,1.04411,1.320136,-0.04230497
2020-04-21,TSLA,1.111194,0.0570251,0.7820054
2020-04-21,XOM,0.9282926,0.354022,-0.7145272
2020-04-22,AAPL,1.14151,-0.3482246,0.03356003
2020-04-22,JPM,1.042475,1.325094,-0.03988049
2020-04-22,TSLA,1.141151,-0.03584255,0.7373338
2020-04-22,XOM,0.942167,0.3095916,-0.7382775
2020-04-23,AAPL,1.141927,-0.3503457,0.02921563
2020-04-23,JPM,1.040529,1.335583,-0.01929644
2020-04-23,TSLA,1.130856,0.02198073,0.8480853
2020-04-23,XOM,0.94454,0.2972804,-0.762459
2020-04-24,AAPL,1.144794,-0.350798,0.03263105
2020-04-24,JPM,1.040667,1.33525,-0.01930999
2020-04-24,TSLA,1.130244,0.02114298,0.8469998
2020-04-24,XOM,0.9435769,0.2981082,-0.763261
2020-04-27,AAPL,1.144572,-0.35334,0.03579445
2020-04-27,JPM,1.040911,1.322705,-0.01254669
2020-04-27,TSLA,1.127553,0.1218992,0.7966263
2020-04-27,XOM,0.9450362,0.2425707,-0.7355122
2020-04-28,AAPL,1.144053,-0.35091,0.02759612
2020-04-28,JPM,1.050531,1.285667,0.02255864
2020-04-28,TSLA,1.13934,0.07640597,0.8422187
2020-04-28,XOM,0.9461971,0.2380218,-0.7302599
2020-04-29,AAPL,1.154282,-0.38192,-0.02792643
2020-04-29,JPM,1.033772,1.336298,0.1133094
2020-04-29,TSLA,1.146029,0.05596141,0.8053059
2020-04-29,XOM,0.9376661,0.2639069,-0.6838789
2020-04-30,AAPL,1.154051,-0.4017154,-0.03486713
2020-04-30,JPM,1.033739,1.329565,0.1108855
2020-04-30,TSLA,1.145823,0.05918117,0.8063807
2020-04-30,XOM,0.9377753,0.2607824,-0.6849572
2020-05-01,AAPL,1.145767,-0.3774598,-0.003055328
2020-05-01,JPM,1.026232,1.351524,0.1396279
2020-05-01,TSLA,1.211039,-0.1331256,0.5561379
2020-05-01,XOM,0.9522413,0.2182024,-0.7405003
2020-05-04,AAPL,1.14668,-0.381931,-0.004996863
2020-05-04,JPM,1.025677,1.35355,0.1406272
2020-05-04,TSLA,1.236223,-0.2466437,0.5042483
2020-05-04,XOM,0.9683889,0.1463811,-0.7734982
2020-05-05,AAPL,1.144942,-0.3771641,-0.008470317
2020-05-05,JPM,1.030331,1.340586,0.1501154
2020-05-05,TSLA,1.225373,-0.2168907,0.4818957
2020-05-05,XOM,0.9729331,0.1339172,-0.7639766
2020-05-06,AAPL,1.147099,-0.3903505,-0.004908127
2020-05-06,JPM,1.036354,1.304246,0.1582018
2020-05-06,TSLA,1.222884,-0.2022895,0.479891
2020-05-06,XOM,0.975298,0.1196858,-0.7611525
2020-05-07,AAPL,1.145422,-0.3837032,0.005200942
2020-05-07,JPM,1.034003,1.312776,0.172291
2020-05-07,TSLA,1.217853,-0.183715,0.5098559
2020-05-07,XOM,0.9676946,0.146445,-0.7161192
2020-05-08,AAPL,1.146005,-0.3749828,-0.01586534
2020-05-08,JPM,1.030232,1.306518,0.2132952
2020-05-08,TSLA,1.219456,-0.1752245,0.4810638
2020-05-08,XOM,0.9683202,0.1422612,-0.7131378
2020-05-11,AAPL,1.147056,-0.3804789,-0.01619578
2020-05-11,JPM,1.038906,1.263109,0.2090911
2020-05-11,TSLA,1.192717,-0.04194805,0.4935822
2020-05-11,XOM,0.9768999,0.09969387,-0.7173293
2020-05-12,AAPL,1.146182,-0.3806097,-0.01554215
2020-05-12,JPM,1.038778,1.262873,0.2090583
2020-05-12,TSLA,1.186567,-0.04471976,0.4977363
2020-05-12,XOM,0.972579,0.09883241,-0.7141784
2020-05-13,AAPL,1.147041,-0.3821535,-0.01986678
2020-05-13,JPM,1.038423,1.263434,0.2109569
2020-05-13,TSLA,1.190295,-0.05281482,0.4763175
2020-05-13,XOM,0.9737229,0.09621709,-0.7211434
2020-05-14,AAPL,1.147111,-0.3915955,-0.01640932
2020-05-14,JPM,1.038161,1.276598,0.2066008
2020-05-14,TSLA,1.188702,-0.02785248,0.4729275
2020-05-14,XOM,0.9739013,0.09022374,-0.7194917
2020-05-15,AAPL,1.142815,-0.37523,-0.01470039
2020-05-15,JPM,1.035861,1.284991,0.2065098
2020-05-15,TSLA,1.173877,0.0276246,0.4748109
2020-05-15,XOM,0.9715526,0.09872644,-0.7200603
2020-05-18,AAPL,1.143833,-0.3710786,-0.03272724
2020-05-18,JPM,1.03254,1.274559,0.2585074
2020-05-18,TSLA,1.171348,0.01771099,0.5182251
2020-05-18,XOM,0.9712661,0.09725777,-0.7144702
2020-05-19,AAPL,1.143706,-0.3686797,-0.03161316
2020-05-19,JPM,1.032383,1.272403,0.258796
2020-05-19,TSLA,1.1708,0.02126203,0.5218189
2020-05-19,XOM,0.9716327,0.1014732,-0.7154502
2020-05-20,AAPL,1.144517,-0.3658685,-0.03216478
2020-05-20,JPM,1.032363,1.27336,0.259106
2020-05-20,TSLA,1.167412,0.01012336,0.5240539
2020-05-20,XOM,0.9721338,0.102526,-0.7159948
2020-05-21,AAPL,1.143881,-0.3657101,-0.03351296
2020-05-21,JPM,1.033629,1.273256,0.2622074
2020-05-21,TSLA,1.164421,0.01124928,0.5179088
2020-05-21,XOM,0.975775,0.1033685,-0.7058957
2020-05-22,AAPL,1.144009,-0.3660109,-0.03317814
2020-05-22,JPM,1.033499,1.273331,0.2614215
2020-05-22,TSLA,1.16003,0.02112414,0.5063287
2020-05-22,XOM,0.9764911,0.1018269,-0.7033391
2020-05-26,AAPL,1.146734,-0.3805481,-0.02875367
2020-05-26,JPM,1.028415,1.300209,0.253113
2020-05-26,TSLA,1.158798,0.02809191,0.503767
2020-05-26,XOM,0.9844194,0.05948864,-0.6904029
2020-05-27,AAPL,1.146366,-0.3777961,-0.02777386
2020-05-27,JPM,1.027456,1.308031,0.2559463
2020-05-27,TSLA,1.165093,-0.02201709,0.48844
2020-05-27,XOM,0.9930656,-0.01025247,-0.7133766
2020-05-28,AAPL,1.144668,-0.3707569,-0.02959763
2020-05-28,JPM,1.028776,1.302267,0.2574472
2020-05-28,TSLA,1.163137,-0.01399549,0.4863165
2020-05-28,XOM,0.9929964,-0.009844496,-0.713654
2020-05-29,AAPL,1.140191,-0.3654332,-0.04326599
2020-05-29,JPM,1.024614,1.307671,0.24552
2020-05-29,TSLA,1.166311,-0.01558653,0.4997661
2020-05-29,XOM,0.9996778,-0.01842047,-0.6940331
2020-06-01,AAPL,1.140836,-0.3712702,-0.05228318
2020-06-01,JPM,1.025236,1.301992,0.2369576
2020-06-01,TSLA,1.176678,-0.09068638,0.3886994
2020-06-01,XOM,1.000091,-0.02046773,-0.6967741
2020-06-02,AAPL,1.140263,-0.369853,-0.04900335
2020-06-02,JPM,1.023982,1.305034,0.2446887
2020-06-02,TSLA,1.173215,-0.08204819,0.4095347
2020-06-02,XOM,1.000967,-0.02272155,-0.7023803
2020-06-03,AAPL,1.139782,-0.3672379,-0.04095341
2020-06-03,JPM,1.026152,1.292088,0.2056991
2020-06-03,TSLA,1.173074,-0.08315443,0.4122332
2020-06-03,XOM,1.000409,-0.02029801,-0.6925478
2020-06-04,AAPL,1.138045,-0.3621318,-0.04179757
2020-06-04,JPM,1.030427,1.279349,0.2087351
2020-06-04,TSLA,1.176039,-0.09203744,0.4131546
2020-06-04,XOM,1.01012,-0.04873814,-0.6842293
2020-06-05,AAPL,1.141755,-0.3743724,-0.06487295
2020-06-05,JPM,1.028901,1.284111,0.2179455
2020-06-05,TSLA,1.177402,-0.09694183,0.4039042
2020-06-05,XOM,1.019258,-0.07860942,-0.7404212
2020-06-08,AAPL,1.140704,-0.3672741,-0.05327631
2020-06-08,JPM,1.026475,1.299821,0.2423102
2020-06-08,TSLA,1.194914,-0.2118048,0.2265955
2020-06-08,XOM,1.015007,-0.05076247,-0.6973011
2020-06-09,AAPL,1.132394,-0.3077861,0.03372554
2020-06-09,JPM,1.027528,1.292133,0.2312764
2020-06-09,TSLA,1.198938,-0.2405978,0.1858418
2020-06-09,XOM,1.010567,-0.01905279,-0.6510796
2020-06-10,AAPL,1.134735,-0.3077058,0.0556071
2020-06-10,JPM,1.027503,1.292063,0.231152
2020-06-10,TSLA,1.213135,-0.2380381,0.3223675
2020-06-10,XOM,1.009558,-0.01946593,-0.6611668
2020-06-11,AAPL,1.131972,-0.3023759,0.06127922
2020-06-11,JPM,1.02699,1.293079,0.2322075
2020-06-11,TSLA,1.213922,-0.2399203,0.3204766
2020-06-11,XOM,0.9998067,-0.003352168,-0.6423785
2020-06-12,AAPL,1.132079,-0.3032387,0.05946246
2020-06-12,JPM,1.02684,1.293867,0.2327348
2020-06-12,TSLA,1.207349,-0.1976658,0.3933528
2020-06-12,XOM,0.9977542,0.009787319,-0.6196447
2020-06-15,AAPL,1.132397,-0.303299,0.06064966
2020-06-15,JPM,1.029464,1.291886,0.2377147
2020-06-15,TSLA,1.211812,-0.2008004,0.4014393
2020-06-15,XOM,0.9957386,0.01115853,-0.6236864
2020-06-16,AAPL,1.134967,-0.305395,0.0595998
2020-06-16,JPM,1.024588,1.2959,0.2401584
2020-06-16,TSLA,1.197469,-0.1883636,0.4088596
2020-06-16,XOM,0.9954329,0.01150089,-0.6234459
2020-06-17,AAPL,1.134416,-0.3076899,0.05183133
2020-06-17,JPM,1.024239,1.293907,0.2342883
2020-06-17,TSLA,1.198171,-0.1886523,0.4106593
2020-06-17,XOM,0.9949181,0.01043187,-0.6280553
2020-06-18,AAPL,1.133834,-0.3047028,0.05342646
2020-06-18,JPM,1.024114,1.294328,0.2344643
2020-06-18,TSLA,1.198319,-0.1894635,0.4102253
2020-06-18,XOM,0.9956917,0.006362087,-0.6301498
2020-06-19,AAPL,1.134291,-0.3068876,0.05037813
2020-06-19,JPM,1.024156,1.294117,0.2337566
2020-06-19,TSLA,1.199814,-0.1966907,0.4013393
2020-06-19,XOM,0.9963352,0.003291063,-0.6341059
2020-06-22,AAPL,1.13876,-0.3169959,0.05404374
2020-06-22,JPM,1.023407,1.295703,0.2333906
2020-06-22,TSLA,1.186283,-0.1658246,0.3916755
2020-06-22,XOM,1.000326,-0.005731494,-0.63092
2020-06-23,AAPL,1.140722,-0.3214458,0.05430854
2020-06-23,JPM,1.025637,1.289457,0.2323112
2020-06-23,TSLA,1.185009,-0.1621732,0.3924752
2020-06-23,XOM,1.001151,-0.008388783,-0.6317274
2020-06-24,AAPL,1.13891,-0.3163556,0.05931589
2020-06-24,JPM,1.024822,1.291529,0.2343398
2020-06-24,TSLA,1.200506,-0.2058202,0.3505151
2020-06-24,XOM,1.000373,-0.006117532,-0.6291549
2020-06-25,AAPL,1.139005,-0.3154322,0.05984226
2020-06-25,JPM,1.027142,1.297198,0.2372334
2020-06-25,TSLA,1.201266,-0.2030461,0.3519642
2020-06-25,XOM,1.000633,-0.005242193,-0.6286858
2020-06-26,AAPL,1.143093,-0.3145799,0.0577915
2020-06-26,JPM,1.033791,1.298251,0.2337652
2020-06-26,TSLA,1.206491,-0.2019697,0.3493077
2020-06-26,XOM,1.000636,-0.005070806,-0.6285798
2020-06-29,AAPL,1.143928,-0.3100191,0.05402361
2020-06-29,JPM,1.032328,1.290685,0.2402977
2020-06-29,TSLA,1.207934,-0.193807,0.3435386
2020-06-29,XOM,0.9996879,-0.00960065,-0.6244881
2020-06-30,AAPL,1.141019,-0.3231387,0.04019389
2020-06-30,JPM,1.03047,1.281576,0.2308806
2020-06-30,TSLA,1.216898,-0.1513823,0.3878808
2020-06-30,XOM,1.000307,-0.006224493,-0.6210261
2020-07-01,AAPL,1.130571,-0.2877521,0.05285299
2020-07-01,JPM,1.035169,1.26552,0.2251383
2020-07-01,TSLA,1.23061,-0.1976587,0.3714854
2020-07-01,XOM,0.9958282,0.009064453,-0.61547
2020-07-02,AAPL,1.129656,-0.2880393,0.05203361
2020-07-02,JPM,1.034995,1.265269,0.2248614
2020-07-02,TSLA,1.235252,-0.1840803,0.3849555
2020-07-02,XOM,0.9965963,0.009331026,-0.6147409
2020-07-06,AAPL,1.131075,-0.2844449,0.05383716
2020-07-06,JPM,1.035096,1.265313,0.2248401
2020-07-06,TSLA,1.264174,-0.1144867,0.4198351
2020-07-06,XOM,0.9950076,0.005720718,-0.6165383
2020-07-07,AAPL,1.131087,-0.2846359,0.05347521
2020-07-07,JPM,1.036469,1.258845,0.2161656
2020-07-07,TSLA,1.262379,-0.1066137,0.43022
2020-07-07,XOM,0.9941564,0.00945968,-0.6116441
2020-07-08,AAPL,1.133308,-0.2837985,0.05767077
2020-07-08,JPM,1.037831,1.258558,0.2181933
2020-07-08,TSLA,1.252502,-0.1068706,0.4139891
2020-07-08,XOM,0.993069,0.009282821,-0.6134601
2020-07-09,AAPL,1.132701,-0.2816327,0.05694049
2020-07-09,JPM,1.038921,1.254285,0.2196027
2020-07-09,TSLA,1.254802,-0.1155739,0.4175072
2020-07-09,XOM,0.990668,0.01819984,-0.6168842
2020-07-10,AAPL,1.13356,-0.2879451,0.05525834
2020-07-10,JPM,1.035574,1.277691,0.2258733
2020-07-10,TSLA,1.219458,0.132897,0.4851419
2020-07-10,XOM,0.9885949,0.03263518,-0.6129106
2020-07-13,AAPL,1.124396,-0.2560003,0.06682329
2020-07-13,JPM,1.036202,1.275347,0.2248129
2020-07-13,TSLA,1.23244,0.08731086,0.4687796
2020-07-13,XOM,0.9825179,0.0537897,-0.6051204
2020-07-14,AAPL,1.124103,-0.2559884,0.06655644
2020-07-14,JPM,1.034545,1.274285,0.2218769
2020-07-14,TSLA,1.225913,0.08411865,0.4578899
2020-07-14,XOM,0.9904147,0.05745745,-0.5923434
2020-07-15,AAPL,1.12482,-0.2631986,0.06019666
2020-07-15,JPM,1.035351,1.266519,0.2150777
2020-07-15,TSLA,1.223767,0.1045835,0.4757911
2020-07-15,XOM,0.9863584,0.09563067,-0.5587077
2020-07-16,AAPL,1.128161,-0.2818594,0.04856542
2020-07-16,JPM,1.037736,1.2526,0.2062574
2020-07-16,TSLA,1.237711,0.03020161,0.4302794
2020-07-16,XOM,0.9862548,0.09628082,-0.5582417
2020-07-17,AAPL,1.125534,-0.278059,0.04329145
2020-07-17,JPM,1.036074,1.254742,0.2026104
2020-07-17,TSLA,1.233002,0.03654615,0.4194757
2020-07-17,XOM,0.9848185,0.09833623,-0.5611995
2020-07-20,AAPL,1.124791,-0.2769838,0.04281615
2020-07-20,JPM,1.037104,1.252947,0.2032016
2020-07-20,TSLA,1.268247,-0.01548013,0.4451527
2020-07-20,XOM,0.9784976,0.1078257,-0.5656992
2020-07-21,AAPL,1.12687,-0.283796,0.04259461
2020-07-21,JPM,1.042493,1.23512,0.2022977
2020-07-21,TSLA,1.292498,-0.09605921,0.4407542
2020-07-21,XOM,0.9654795,0.1513701,-0.5630328
2020-07-22,AAPL,1.125892,-0.2846999,0.04180722
2020-07-22,JPM,1.040963,1.233224,0.20074
2020-07-22,TSLA,1.290044,-0.0811121,0.452138
2020-07-22,XOM,0.9632817,0.1457487,-0.5675696
2020-07-23,AAPL,1.143717,-0.3294636,0.02559553
2020-07-23,JPM,1.042966,1.22798,0.1987818
2020-07-23,TSLA,1.318832,-0.1529873,0.426268
2020-07-23,XOM,0.9623869,0.1481506,-0.5665838
2020-07-24,AAPL,1.142257,-0.3244492,0.02764921
2020-07-24,JPM,1.046022,1.217375,0.1943812
2020-07-24,TSLA,1.33867,-0.2203181,0.3986095
2020-07-24,XOM,0.9609433,0.1532212,-0.5645147
2020-07-27,AAPL,1.145497,-0.3314749,0.03019176
2020-07-27,JPM,1.045805,1.217554,0.1941042
2020-07-27,TSLA,1.359127,-0.2647338,0.4141796
2020-07-27,XOM,0.9708619,0.1314418,-0.5567303
2020-07-28,AAPL,1.149287,-0.342747,0.02636365
2020-07-28,JPM,1.046407,1.215521,0.1932677
2020-07-28,TSLA,1.370049,-0.2966819,0.4064656
2020-07-28,XOM,0.9734439,0.123893,-0.5584456
2020-07-29,AAPL,1.150359,-0.3392541,0.02877885
2020-07-29,JPM,1.046833,1.216444,0.1936618
2020-07-29,TSLA,1.367862,-0.3017563,0.40522
2020-07-29,XOM,0.9721597,0.1204844,-0.5602572
2020-07-30,AAPL,1.150514,-0.3397808,0.03574881
2020-07-30,JPM,1.046705,1.216577,0.1898559
2020-07-30,TSLA,1.366242,-0.2974539,0.3796918
2020-07-30,XOM,0.9706304,0.1245699,-0.5828991
2020-07-31,AAPL,1.168022,-0.3085212,0.05599545
2020-07-31,JPM,1.044468,1.212607,0.1872765
2020-07-31,TSLA,1.357166,-0.3129339,0.3695995
2020-07-31,XOM,0.9739331,0.1274995,-0.5809184
2020-08-03,AAPL,1.171001,-0.3023716,0.07175192
2020-08-03,JPM,1.043491,1.210311,0.1818003
2020-08-03,TSLA,1.356359,-0.3149682,0.3642243
2020-08-03,XOM,0.9751599,0.130392,-0.5735987
2020-08-04,AAPL,1.171136,-0.3040335,0.07017395
2020-08-04,JPM,1.042972,1.214943,0.1862104
2020-08-04,TSLA,1.355282,-0.3054543,0.3726574
2020-08-04,XOM,0.9769705,0.1135624,-0.5885509
2020-08-05,AAPL,1.171214,-0.3040685,0.07024578
2020-08-05,JPM,1.043233,1.214788,0.1853368
2020-08-05,TSLA,1.354731,-0.3061807,0.3754582
2020-08-05,XOM,0.9762965,0.1137623,-0.5875311
2020-08-06,AAPL,1.176616,-0.322112,0.05964834
2020-08-06,JPM,1.044062,1.211705,0.1834138
2020-08-06,TSLA,1.351693,-0.2960376,0.3815583
2020-08-06,XOM,0.9752228,0.1173451,-0.5853421
2020-08-07,AAPL,1.182829,-0.347735,0.04920376
