qdate,gross,fees,traded,sold,trades
8439,6232.64,643.46,42971543.11,21488887.87,1280
8440,3463.96,602.76,40214739.76,20109101.86,1254
8441,5504.13,693.78,46088344.05,23046924.09,1276
8444,314.31,585.53,39129933.08,19565123.69,1171
8445,-337.82,582.34,38868171.31,19433916.74,1205
8446,398.48,582.62,38888115.33,19444256.91,1203
8447,6517.61,678.72,45526925.95,22766721.79,1244
8448,4707.76,664.67,44409944.89,22207326.32,1228
8452,4932.67,629.44,41906003.96,20955468.32,1229
8453,7314.99,595.51,39471502.34,19739408.67,1208
8454,3674.33,627.78,41847433.74,20925554.04,1252
8455,6074.17,626.81,41741143.32,20873608.74,1226
8458,3124.80,619.47,41278005.86,20640565.32,1246
8459,-8.21,555.05,37110270.16,18555130.97,1185
8460,-352.19,621.21,41495456.70,20747552.25,1220
8461,1756.33,574.70,38391940.53,19196848.43,1247
8462,1468.67,609.11,40625866.40,20313667.54,1157
8465,-1928.84,609.07,40621609.39,20309840.27,1235
8466,19.36,600.44,40200900.42,20100459.89,1234
8467,-3849.08,532.30,35527958.56,17762054.74,1200
8468,-9512.70,602.41,40024573.21,20007530.26,1271
8469,11756.77,678.52,45080290.83,22546023.80,1292
8472,8303.67,603.66,40002437.95,20005370.81,1285
8473,5053.80,623.96,41450833.50,20727943.65,1276
8474,7862.39,628.18,41753775.32,20880818.85,1259
8475,3114.61,584.03,38709222.33,19356168.47,1259
8476,9063.69,644.16,42627877.01,21318470.35,1273
8479,-1381.87,660.13,43820980.27,21909799.20,1247
8480,-10090.07,550.07,36634012.33,18311961.13,1210
8481,2898.16,589.98,39382183.87,19692541.02,1231
8482,-5291.74,593.49,39331946.70,19663327.48,1260
8483,4594.49,659.66,43824125.79,21914360.14,1254
8486,-2739.82,603.94,40143262.37,20070261.28,1252
8487,1223.27,583.02,38917065.43,19459144.35,1168
8488,5280.69,568.70,37926430.58,18965855.64,1161
8489,8315.04,609.12,40690566.31,20349440.67,1183
8490,2747.71,600.97,40051689.37,20027218.54,1213
8493,2470.08,643.75,42872865.38,21437667.73,1214
8494,122.77,633.73,41988977.98,20994550.38,1201
8495,-1445.34,617.12,41155657.39,20577106.02,1205
8496,824.17,575.98,38302143.01,19151483.59,1190
8500,-2419.91,570.18,38133826.36,19065703.22,1212
8501,942.99,578.21,38373755.76,19187349.37,1145
8502,-1841.09,635.84,42440714.09,21219436.50,1239
8503,-372.26,609.32,40809863.76,20404745.75,1170
8504,8815.11,619.80,41166026.41,20610544.02,1174
8507,-1151.92,585.95,39135431.32,19567139.70,1193
8508,5917.18,654.33,43695416.06,21850666.62,1233
8509,1757.25,595.39,39885224.91,19943491.08,1172
8510,-5810.90,583.25,38874107.99,19434148.54,1235
8511,3870.80,591.10,39372063.17,19687966.98,1178
8514,5346.02,609.91,40462188.82,20233767.42,1188
8515,3894.04,619.89,41180150.51,20592022.27,1231
8516,597.68,601.30,39952332.59,19976465.13,1244
8517,1115.52,581.30,38696652.40,19348883.96,1221
8518,2702.98,593.73,39546157.48,19774430.23,1216
8521,1423.91,619.69,41315900.28,20658662.09,1188
8522,-1432.27,588.01,39285330.39,19641949.06,1209
8523,5542.29,616.75,40932914.21,20469228.25,1200
8524,5231.40,643.24,42611097.03,21308164.22,1259
8525,3589.37,625.26,41663265.80,20833427.59,1183
8528,-2497.07,624.16,41525791.47,20761647.20,1176
8529,5311.54,610.05,40539029.46,20272170.50,1178
8530,1391.75,657.40,43758888.31,21880140.03,1220
8531,6029.12,625.06,41517442.25,20761735.68,1230
8532,4787.59,671.89,44837026.87,22420907.23,1271
8535,-1193.25,555.30,36936315.86,18467561.31,1162
8536,-5538.61,549.90,36683619.09,18339040.24,1212
8537,2534.74,612.58,40892803.19,20447668.97,1215
8538,3362.11,565.49,37785560.29,18894461.20,1238
8539,9339.83,637.28,42461022.51,21235181.17,1237
8542,-3866.68,527.67,35293334.84,17644734.08,1138
8543,-2706.17,632.25,42074693.87,21035993.85,1224
8544,6742.20,606.27,40513706.21,20260224.20,1217
8545,868.56,609.53,40578214.09,20289541.33,1273
8546,-6627.57,557.08,37102536.13,18547954.28,1187
8550,5937.11,632.76,42242571.06,21124254.08,1200
8551,3792.54,672.39,44813676.00,22408734.27,1214
8552,6572.99,602.10,40207527.04,20107050.01,1246
8553,9128.10,701.94,46886860.18,23447994.14,1224
8556,-9481.02,560.31,37459853.01,18725185.99,1226
8557,702.54,554.53,37093442.49,18547072.52,1178
8558,-16467.43,635.87,42683281.85,21333407.21,1175
8559,-4650.40,614.80,41132089.85,20563719.73,1169
8560,4862.77,650.17,43586915.27,21795889.02,1189
8563,4534.82,579.91,38786162.96,19395348.89,1187
8564,487.04,660.44,44364982.42,22182734.73,1230
8565,-3370.37,548.04,36697234.45,18346932.04,1212
8566,6441.24,640.13,42946969.39,21476705.31,1224
8567,5369.39,595.14,39876027.35,19940698.36,1189
8571,2955.20,582.74,39092622.88,19547789.04,1220
8572,-5160.18,588.25,39635860.42,19815350.12,1182
8573,2571.52,625.92,41984437.53,20993504.53,1171
8574,-1965.53,530.42,35377604.72,17687819.60,1193
8577,-4244.33,677.40,45468642.06,22732198.87,1201
8578,1039.96,591.98,39590763.43,19795901.70,1174
8579,380.28,585.40,39186835.62,19593607.95,1172
8580,2652.11,644.78,43236900.47,21619776.29,1236
8581,5246.65,644.82,43282683.86,21643965.25,1219
8584,741.06,338.66,22771581.70,11389240.48,631
8586,2928.85,666.25,44743341.13,22373134.99,1203
8587,6333.80,617.43,41170729.86,20588531.83,1183
8588,4680.67,565.10,37869806.57,18937243.62,1188
8591,-400.03,528.09,35493247.29,17746423.64,1200
8592,3319.94,594.89,39955410.13,19979365.03,1166
8593,4050.67,570.81,38384169.66,19194110.16,1198
8594,1832.28,602.51,40307807.33,20154819.81,1219
8595,-2095.78,647.44,43294056.45,21645980.33,1221
8598,1884.27,576.29,38599049.04,19300466.65,1218
8599,-12301.46,532.40,35846068.03,17916883.29,1170
8600,1800.99,641.72,43019822.64,21510811.82,1209
8601,-1758.25,671.04,45102624.59,22550433.17,1267
8602,1305.76,650.75,43837181.85,21919243.81,1185
8605,1576.71,618.98,41690345.98,20845961.35,1197
8606,1961.43,637.85,42786582.25,21394271.84,1225
8607,6190.77,630.80,42235756.96,21120973.87,1213
8608,113.16,577.63,38809237.22,19404675.19,1206
8609,1481.97,588.52,39528008.40,19764745.18,1229
8612,4382.53,592.78,39698449.11,19851415.82,1214
8613,2059.92,542.71,36402331.52,18202195.72,1203
8614,-2660.66,578.73,38809798.55,19403568.94,1173
8615,385.94,564.18,37600527.55,18800456.75,1144
8616,2866.76,529.38,35503751.01,17753308.88,1173
8619,133.26,673.34,45064948.39,22532540.82,1186
8620,-1560.07,588.55,39374704.73,19686572.33,1164
8621,2561.22,654.74,43727810.17,21865185.69,1192
8622,3954.75,595.06,39765473.42,19884714.08,1229
8623,5192.32,642.51,42908484.41,21456838.37,1171
8626,-2822.49,516.70,34557000.46,17277088.98,1169
8627,4025.41,575.21,38359410.40,19181717.90,1169
8628,-1638.87,543.20,36058880.31,18028620.72,1182
8629,-2502.60,587.49,39022612.88,19510055.14,1187
8630,6989.87,610.67,40641885.88,20324437.87,1205
8633,-785.42,525.50,35160269.47,17579742.02,1167
8634,1529.89,631.15,41910860.90,20956195.40,1183
8635,-840.55,530.41,35498699.57,17748929.51,1121
8636,-7755.81,622.83,41487968.78,20715218.38,1151
8637,-1609.64,595.59,39431099.10,19714744.73,1175
8640,-933.74,573.62,38130138.83,19064602.54,1116
8641,-6687.84,592.13,39483773.43,19738542.80,1112
8642,476.04,577.58,38911969.21,19456222.62,1156
8643,128.30,538.49,35846734.69,17923431.49,1156
8644,496.85,574.17,38364984.48,19182740.67,1157
8648,-3042.26,519.04,34741662.86,17369310.30,1185
8649,3882.27,603.44,40254059.85,20128971.06,1186
8650,-5718.39,537.60,35898393.42,17946337.52,1170
8651,-1261.56,597.18,39762792.20,19880765.32,1135
8654,-3476.37,598.87,40131678.77,20064101.20,1138
8655,-4974.15,582.38,38947603.59,19471314.72,1147
8656,-3958.67,569.83,38245899.32,19120970.33,1168
8657,5168.30,686.67,45896109.36,22950638.83,1173
8658,4287.36,600.49,40119730.66,20062009.01,1204
8661,3199.99,578.19,38747948.60,19375574.30,1176
8662,2510.71,612.93,41058944.85,20530727.78,1135
8663,3549.14,659.54,43995162.94,21999356.03,1194
8664,10101.65,619.73,41240845.81,20625473.74,1204
8665,8147.28,676.25,44797800.33,22402973.81,1272
8668,6517.65,651.17,43630373.59,21818445.62,1215
8669,2101.25,590.72,39355465.77,19678783.51,1201
8670,2872.80,566.79,37713653.29,18858263.05,1208
8671,2391.93,561.77,37279266.58,18640829.26,1225
8672,6948.46,599.21,39669705.61,19838327.03,1205
8675,-209.33,631.16,42069375.68,21034583.17,1229
8676,6767.50,710.67,47486892.36,23746829.93,1250
8677,24.99,602.38,40097345.37,20048685.18,1174
8678,-1859.80,527.82,35051745.03,17524942.62,1172
8679,6256.91,680.95,45308325.36,22657291.14,1227
8682,2034.96,646.72,42984031.97,21493033.47,1223
8683,10117.15,646.32,43254116.29,21632116.72,1227
8684,3826.41,654.31,43818962.30,21911394.36,1186
8685,-2092.31,590.74,39475164.26,19736535.97,1196
8686,7046.12,690.95,46098462.97,23052754.55,1230
8689,4920.34,579.43,38681114.27,19343017.31,1155
8690,12231.53,639.93,42891630.65,21451931.09,1242
8691,9623.54,666.14,44541517.05,22275570.29,1213
8692,9275.90,674.18,45062363.13,22535819.52,1280
8693,4507.92,630.81,41995361.34,20999934.63,1243
8696,-4029.84,529.63,35161838.90,17578904.53,1167
8697,1749.53,617.91,41266987.92,20634368.73,1231
8698,-2375.82,642.23,42889297.38,21443460.78,1197
8699,3418.20,592.60,39535233.05,19769325.62,1236
8700,4359.32,585.11,38899431.86,19451895.60,1209
8703,5976.68,678.86,45101118.39,22553547.53,1207
8704,-402.31,600.39,39921453.66,19960525.67,1188
8705,5257.90,655.26,43777306.56,21891282.23,1228
8706,8961.92,657.73,43724554.75,21866758.33,1209
8707,1491.39,563.44,37601655.69,18801573.54,1207
8710,6577.90,625.48,41700645.81,20853611.86,1212
8711,5698.75,625.31,41762489.32,20884094.03,1220
8712,-170.93,586.72,39208027.98,19603928.53,1186
8713,2128.06,605.53,40272797.98,20137463.02,1250
8714,-1927.20,617.71,40899206.23,20477147.67,1181
8717,1478.75,630.84,42239577.00,21120527.87,1162
8718,791.34,665.71,44480697.39,22240744.36,1194
8719,4151.90,657.14,44135334.62,22069743.27,1192
8720,952.63,582.03,38838828.92,19419890.78,1189
8721,4655.78,601.92,40257028.92,20130842.35,1159
8724,3848.08,627.70,42018460.50,21011154.29,1154
8725,5499.37,701.32,46855617.46,23430558.42,1183
8726,3624.25,682.32,45481850.06,22742737.16,1171
8728,894.86,326.02,21785120.29,10863193.64,622
8731,379.41,632.95,42304562.29,21152470.85,1178
8732,4887.96,594.74,39787935.67,19896411.82,1158
8733,3019.51,635.62,42475389.77,21239204.64,1194
8734,-8125.43,724.61,48499303.75,24245589.16,1207
8735,2195.74,591.38,39675028.49,19838612.12,1186
8738,5482.87,625.22,41943200.21,20974341.54,1179
8739,-6575.78,561.25,37719230.91,18856327.56,1148
8740,1674.57,649.03,43469822.63,21735748.60,1193
8741,1917.30,573.69,38493888.18,19247902.74,1171
8742,3730.84,602.78,40276499.48,20140115.16,1165
8745,2876.38,638.90,42908308.45,21455592.42,1187
8746,1352.96,647.15,43519891.73,21760622.35,1147
8747,-11146.85,671.25,45057977.95,22523415.55,1158
8748,-963.12,589.38,39818117.25,19908577.07,1204
8749,6004.57,600.74,40416307.33,20211155.95,1212
8752,-2370.89,577.03,38984908.49,19491268.80,1151
8753,5043.65,570.33,38554989.95,19280016.79,1140
8754,261.59,559.97,37718071.84,18859166.71,1190
8755,1820.51,626.93,41913722.45,20957771.48,1173
8756,7785.40,613.06,41047304.27,20527544.84,1155
8760,860.59,623.98,41729157.30,20865008.95,1096
8761,4521.85,642.52,43039161.16,21521841.51,1115
8762,2698.70,629.00,42068020.29,21035359.49,1105
8763,406.71,695.34,46560926.39,23280666.55,1133
8774,-1415.48,680.15,45767273.90,22882929.21,1171
8775,4981.53,669.88,45088372.37,22546676.95,1185
8776,2215.68,580.37,39027404.20,19514809.94,1133
8777,-201.09,602.79,40452668.19,20226233.55,1157
8781,-1739.91,604.12,40725289.96,20361775.02,1185
8782,-3640.15,555.07,37110012.72,18553186.29,1147
8783,3457.96,722.33,48539827.10,24271642.54,1193
8784,622.51,623.77,41679118.61,20839870.56,1258
8787,5972.53,715.52,48050188.67,24028080.60,1174
8788,3231.12,633.53,42747967.85,21375599.49,1127
8789,-1543.92,646.87,43623551.37,21811003.73,1234
8790,-1348.18,712.26,47695894.53,23847273.18,1189
8791,3874.09,641.58,43225783.20,21614828.65,1155
8794,4721.80,651.97,43772486.95,21888604.38,1195
8795,-3810.14,735.30,49358229.46,24677209.66,1191
8796,8499.67,597.85,40187168.67,20097834.17,1203
8797,-5396.65,687.75,46361733.40,23178168.37,1186
8798,2137.51,669.96,44770397.56,22386267.54,1227
8801,2878.25,663.83,44655241.13,22329059.69,1143
8802,-6973.63,659.96,44448630.68,22220828.53,1136
8803,-2886.37,569.28,38376784.29,19186948.96,1192
8804,-1376.13,616.92,41528649.51,20763636.69,1186
8805,-393.99,586.59,39406079.73,19702842.87,1176
8808,-4392.21,664.50,44810277.83,22402942.81,1203
8809,-4760.78,595.68,40075524.38,20035381.80,1154
8810,5559.40,673.53,45364380.89,22684970.15,1200
8811,8938.79,714.27,48302307.49,24155623.14,1244
8812,1673.87,680.29,45755959.03,22878816.45,1186
8816,-5944.98,592.97,39924614.33,19959334.68,1192
8817,2921.95,637.20,42921516.54,21462219.25,1170
8818,3815.78,716.93,48537950.52,24270883.15,1216
8819,-8087.72,685.32,46235630.00,23113771.14,1147
8822,1964.31,650.26,43780289.29,21891126.80,1175
8823,2853.27,688.00,46318250.37,23160551.82,1142
8824,3286.44,679.37,45968845.23,22986065.84,1189
8825,4704.52,607.16,41031019.37,20517861.94,1190
8826,6258.34,704.50,47337187.02,23671722.68,1190
8829,-3152.94,644.49,43550917.79,21773882.43,1224
8830,-8955.64,605.98,40777608.05,20384326.21,1176
8831,8888.68,683.63,46169862.31,23089375.49,1211
8832,-772.27,611.36,41283428.65,20641328.19,1173
8833,-5060.47,706.91,47719166.51,23857053.02,1143
8836,416.83,739.48,49889851.40,24945134.11,1141
8837,1399.33,660.42,44800699.26,22401049.30,1184
8838,4087.14,621.75,41848365.64,20926226.39,1214
8839,4498.24,709.74,47945185.84,23974842.04,1231
8840,4388.56,680.05,45965042.67,22984715.61,1248
8843,2839.55,663.44,44899143.62,22450991.59,1150
8844,11579.49,727.75,49444265.30,24727922.39,1152
8845,2507.65,612.66,41218903.51,20610705.58,1168
8846,235.52,697.74,47228467.70,23614351.61,1186
8847,2646.84,646.33,43721635.99,21862141.42,1161
8850,5820.65,616.45,41541987.88,20801662.19,1151
8851,161.06,665.34,44641817.08,22320989.07,1158
8852,-1017.85,684.31,46220727.10,23109854.63,1167
8853,6208.49,721.46,48603800.40,24305004.45,1188
8857,4158.74,655.25,44242694.04,22123426.39,1147
8858,-60.67,597.83,40361413.38,20196210.30,1200
8859,-503.76,552.00,37322615.95,18661056.10,1156
8860,-6553.60,589.36,39836462.11,19914954.26,1182
8861,4923.51,751.31,50452545.73,25228734.61,1227
8864,7115.22,652.72,44024384.61,22015749.91,1172
8865,2531.50,658.62,44524062.83,22263297.17,1212
8866,4928.76,656.46,44343930.24,22174429.50,1200
8867,323.73,639.43,43064053.05,21532188.39,1133
8868,3925.83,620.06,41903996.18,20953961.00,1221
8871,6165.17,668.55,44853822.99,22429994.07,1254
8872,8783.17,658.17,44215203.34,22111993.26,1234
8873,3752.69,688.40,46394485.63,23199119.16,1206
8874,3270.87,671.74,45206252.90,22604761.89,1179
8875,744.08,770.76,51819852.42,25885309.60,1197
8878,831.30,639.24,42870075.76,21435453.53,1200
8879,3208.10,623.53,42113550.02,21058379.06,1157
8880,-7300.53,696.12,46968382.47,23480540.97,1182
8881,-5352.83,627.91,42251165.20,21142888.43,1220
8882,-1987.36,613.65,41305050.50,20651531.56,1202
8885,5081.80,609.81,41204713.22,20604897.51,1112
8886,2612.97,634.71,42479129.74,21240871.35,1184
8887,1748.66,642.05,43289198.91,21645473.78,1167
8888,3450.49,687.76,46250961.91,23127206.20,1208
8889,6630.48,680.48,45791208.48,22898919.47,1234
8892,-1083.13,585.89,39439363.05,19719139.96,1137
8893,-3206.53,650.61,43880363.39,21938578.42,1157
8894,-4636.49,599.83,40370428.13,20182895.82,1162
8895,-8462.43,644.38,43171735.23,21581636.40,1131
8896,1914.51,708.57,47728654.37,23865284.44,1153
8899,167.56,584.27,39173069.75,19586618.66,1139
8900,-5052.10,595.04,40144573.33,20069760.62,1163
8901,-3196.22,586.69,39568162.19,19782482.99,1190
8902,-984.60,656.87,44297478.19,22148246.80,1145
8903,-383.23,678.40,45619782.25,22809699.51,1109
8906,-1919.50,578.43,38988048.91,19493064.70,1148
8907,-4491.46,602.84,40547599.83,20271554.18,1141
8908,2060.97,658.89,44271697.74,22136879.36,1173
8909,1062.73,626.21,42035655.02,21018358.88,1173
8910,-909.27,602.19,40541171.37,20270131.06,1175
8914,3127.71,586.63,39553355.64,19778241.68,1199
8915,5111.17,632.63,42535672.54,21270391.86,1167
8916,-6220.37,653.44,43932449.31,21963114.47,1177
8917,-8428.24,674.28,45614126.93,22802849.34,1152
8920,1933.74,608.18,40764072.95,20415856.64,1137
8921,-3149.33,655.10,44193878.65,22095364.66,1157
8922,-210.81,606.64,40877460.59,20438624.89,1165
8923,-4389.60,586.76,39570289.41,19782949.90,1167
8924,-2451.37,594.54,40247054.29,20122301.45,1173
8927,-523.63,647.29,43509752.94,21767047.50,1194
8928,379.83,638.12,42978488.50,21489434.16,1143
8929,1769.25,607.17,41046267.84,20524018.55,1207
8930,3022.66,673.11,45200884.84,22645882.80,1108
8931,-2589.50,645.59,43444160.36,21720785.43,1174
8934,-2216.52,618.76,41746580.71,20872182.10,1158
8935,857.99,633.47,42766256.33,21383557.16,1152
8937,1420.55,672.92,45612724.03,22807072.29,1182
8938,-1852.76,625.51,42226238.15,21112192.70,1187
8941,-7534.33,657.49,44333013.98,22162739.82,1116
8942,-2980.38,566.23,38319194.96,19158107.29,1162
8943,-5916.47,638.06,42868155.07,21431119.30,1145
8944,625.87,584.17,39277853.19,19639239.53,1136
8945,-3056.96,564.78,38223136.18,19110039.61,1159
8948,-2253.83,540.97,36640421.91,18319084.04,1199
8949,457.75,643.33,43302853.66,21651655.71,1182
8950,1452.00,331.61,22266663.64,11231970.95,626
8952,5409.50,709.39,47827565.86,23916487.68,1153
8955,-293.93,609.36,41190478.40,20595092.24,1105
8956,-9562.81,614.84,41472180.19,20731308.69,1124
8957,424.68,653.67,44181119.48,22090772.08,1174
8958,-9279.24,709.21,48007178.06,23998949.41,1194
8959,4905.15,706.56,47780444.21,23892674.68,1180
8962,1572.44,654.43,44381903.95,22191738.20,1170
8963,-86.35,646.29,43915842.62,21957878.14,1186
8964,6277.41,776.42,52443934.16,26225105.79,1229
8965,-5455.14,576.44,39028271.23,19511408.05,1192
8966,9782.99,632.69,42710213.76,21359998.37,1192
8969,7198.72,669.56,45346874.67,22677036.70,1168
8970,-4590.03,629.49,42498310.45,21246860.21,1144
8971,-5209.57,698.88,47151851.70,23573321.07,1184
8972,8096.78,616.07,41626918.76,20817507.77,1198
8973,16530.54,705.64,47752062.19,23884296.36,1191
8976,3324.31,697.95,47236480.91,23619902.61,1178
8977,2134.88,739.15,49843259.14,24922697.01,1209
8978,930.41,644.86,43572902.23,21786916.32,1189
8979,-7045.62,755.62,51285406.39,25658515.98,1218
8980,-18229.93,641.27,43256549.18,21619159.63,1190
8983,12511.75,636.35,43017060.06,21514785.90,1225
8984,8327.06,679.65,45790651.97,22899489.52,1222
8985,-587.35,702.26,47538622.15,23769017.39,1252
8986,7222.37,618.23,41582221.29,20794721.83,1202
8987,3299.56,703.60,47165818.64,23584559.10,1181
8990,6261.00,703.95,47276598.77,23641429.89,1214
8991,4834.94,638.54,42816360.52,21410597.73,1147
8992,2198.38,756.58,50906795.12,25454496.74,1164
8993,-976.07,675.65,45478865.47,22738944.71,1215
8994,4944.09,715.69,48115339.56,24035229.82,1201
8997,3950.58,618.04,41586496.40,20835583.81,1134
8998,-2127.13,613.78,41459423.61,20728648.24,1132
8999,4776.13,658.48,44404543.47,22204659.80,1173
9000,2292.21,670.47,45250018.29,22626155.25,1148
9001,-1242.79,678.73,45790081.66,22894419.43,1185
9004,627.39,698.60,47096330.03,23548478.71,1152
9005,8693.98,698.19,47312794.84,23660744.41,1172
9006,-1218.60,610.91,41264933.78,20631857.59,1148
9007,9201.01,712.74,48265034.41,24137117.71,1172
9008,-160.20,660.57,44600718.67,22300279.23,1091
9012,-47.74,730.80,49104227.04,24552089.65,1203
9013,-7537.94,610.26,41236800.10,20614631.08,1183
9014,119.03,600.13,40457679.09,20228899.06,1191
9015,5352.17,651.09,43749292.19,21877322.18,1196
9018,6301.81,752.86,50820185.92,25413243.86,1200
9019,2664.24,640.20,43124351.75,21563507.99,1193
9020,6485.10,666.43,45068039.29,22578359.47,1222
9021,-2012.21,704.04,47695213.56,23846600.68,1161
9022,5294.58,691.00,46685081.08,23345187.83,1180
9025,851.93,674.37,45554456.79,22777654.36,1189
9026,6773.05,609.46,40984886.10,20495829.58,1211
9027,9256.19,650.71,44118304.77,22063780.48,1182
9028,-3314.35,644.01,43529620.03,21763152.84,1194
9029,-4739.72,658.44,44519283.51,22257271.89,1100
9032,-2642.74,616.69,41833379.81,20915368.54,1139
9033,-1628.05,660.91,44806138.86,22402255.40,1143
9034,-318.48,610.05,41217616.09,20608648.80,1196
9035,869.00,631.03,42521275.23,21261072.11,1140
9036,-2247.44,677.77,45948587.07,22973169.81,1189
9039,3474.23,643.00,43650694.47,21827084.35,1171
9040,-53.53,660.60,44628360.59,22314153.53,1196
9041,9040.27,681.57,46149345.30,23079192.79,1168
9042,4006.49,623.15,42118594.92,21061300.70,1205
9043,3369.84,710.67,48058498.31,24030934.08,1168
9046,-1020.96,576.53,38984941.67,19491960.36,1131
9047,882.95,653.25,44186900.33,22093891.63,1162
9048,195.00,709.71,48062536.68,24031365.84,1130
9049,5364.50,633.66,42904218.98,21429749.82,1178
9050,6991.66,701.63,47624495.04,23815743.34,1160
9053,3575.83,731.66,49620746.39,24812161.11,1165
9054,51.31,677.78,45817958.94,22909005.13,1186
9055,4320.56,753.27,51037443.67,25520882.12,1136
9056,8917.59,664.63,45050917.45,22529917.52,1209
9057,1369.06,725.18,49208358.42,24604863.74,1176
9060,-2463.18,566.49,38317394.02,19157465.42,1144
9061,1157.35,678.53,45768528.01,22884842.68,1170
9062,3619.37,739.73,50040666.79,25022143.08,1200
9063,1240.76,510.85,34524092.01,17262666.38,1175
9064,1722.80,539.51,36657537.72,18329630.26,1128
9067,6330.06,661.00,44774657.38,22390493.73,1173
9068,2798.12,590.03,40049168.19,20025983.16,1178
9069,118.16,639.84,43324911.88,21662515.02,1184
9070,6628.88,687.88,46581442.58,23294035.73,1198
9071,351.88,583.68,39519662.02,19760006.95,1201
9074,2368.95,589.10,39797175.55,19899772.25,1126
9075,-2086.70,691.82,46819740.71,23408827.01,1134
9076,2162.15,629.40,42565133.33,21283647.75,1231
9077,3395.35,642.92,43735175.32,21869285.33,1202
9078,-4605.17,725.67,49348076.61,24671735.72,1165
9081,2061.67,584.91,39509199.78,19755630.73,1114
9082,-4573.99,612.82,41569850.08,20782638.04,1175
9083,-4089.19,681.32,46248733.25,23122322.02,1158
9084,-3725.13,652.39,44301304.76,22148789.82,1137
9085,700.44,642.01,43264071.98,21632386.22,1173
9088,-3971.49,686.16,46504358.80,23250193.66,1144
9089,-1214.67,626.78,42575916.98,21287351.16,1160
9090,138.23,743.94,50302548.23,25151343.23,1187
9091,-4379.57,754.07,51211385.94,25603503.18,1198
9092,-2734.01,623.82,42259083.93,21128174.96,1142
9095,1185.00,646.13,43772850.39,21887017.69,1207
9096,-4755.70,760.68,51753202.59,25874223.45,1173
9097,-5586.42,585.80,39806130.75,19900272.17,1062
9099,1087.25,412.75,27983042.42,13935854.03,604
9102,533.46,659.00,44872552.05,22436542.75,1156
9103,1454.08,631.36,42831152.83,21416303.45,1141
9104,-2098.93,637.88,43230235.07,21614068.07,1110
9105,4479.83,742.81,50234940.11,25119709.97,1161
9106,375.76,567.53,38559360.93,19279868.34,1151
9109,-7114.29,647.19,43906022.79,21949454.25,1215
9110,-8361.63,639.12,43228421.85,21610030.11,1135
9111,1360.39,574.14,38965541.02,19500640.68,1193
9112,3966.45,619.14,41993702.53,20998834.49,1121
9113,873.72,655.12,44331274.75,22166074.23,1175
9116,-3896.57,535.62,36401893.05,18198998.24,1128
9117,3024.50,703.93,47528974.12,23792675.22,1174
9118,-2551.27,613.54,41492096.36,20744772.54,1185
9119,7802.81,666.03,45049914.43,22528858.62,1234
9120,5444.26,694.79,47158570.42,23582007.34,1212
9123,2287.15,53.97,3953185.63,1827837.03,119
9124,4568.77,416.75,27987762.11,14148946.50,632
9126,2624.29,607.08,40883425.42,20443024.85,1139
9127,5291.49,627.68,42203665.04,21104478.27,1097
9130,6340.34,720.71,48775830.81,24391085.57,1167
9131,9773.13,658.56,44152016.96,22080895.05,1120
9141,1477.99,495.69,33554286.27,16777882.13,1172
9144,7042.41,724.01,48991593.05,24499317.73,1209
9145,3660.90,639.57,43380668.77,21692164.84,1183
9146,3022.42,576.10,39072522.20,19537772.31,1174
9147,-7895.91,681.39,46104068.83,23048086.47,1171
9148,1331.74,596.13,40339958.32,20170645.03,1152
9152,-2866.41,646.90,43984202.04,21990667.82,1195
9153,1175.17,607.21,41051439.26,20526307.21,1177
9154,-2077.16,696.55,47048153.95,23523038.39,1187
9155,-1617.58,648.98,43935552.26,21966967.34,1151
9158,-3743.42,687.22,46761642.19,23378949.39,1181
9159,3044.16,566.53,38574057.69,19288550.93,1169
9160,7234.15,611.05,41551980.93,20779607.54,1219
9161,885.25,616.55,41737785.69,20869335.46,1154
9162,3772.20,584.06,39538976.61,19771374.40,1209
9165,14013.65,764.07,51616481.45,25815247.56,1226
9166,3472.34,670.97,45609623.81,22806548.08,1162
9167,818.02,660.68,44710479.59,22355648.80,1184
9168,15.81,566.06,38352383.38,19176199.60,1181
9169,1852.06,578.84,39161129.76,19581490.91,1147
9172,5629.21,668.16,45259070.32,22632349.76,1172
9173,-6169.62,674.50,45756584.94,22875207.66,1152
9174,4029.75,560.96,37799372.38,18901701.06,1145
9175,-1458.80,644.44,43711885.44,21855213.32,1185
9176,1873.91,523.86,35520098.81,17760986.36,1119
9180,446.87,578.58,39369948.99,19685197.93,1158
9181,-3200.75,606.82,41140178.58,20568488.91,1105
9182,-6422.62,629.93,42726015.08,21359796.23,1151
9183,-17228.49,664.88,45038020.21,22510395.86,1167
9186,-3720.83,606.32,41033639.29,20514959.23,1190
9187,3503.02,618.79,42004790.42,21004146.72,1224
9188,4207.58,601.74,41054172.94,20529190.26,1224
9189,2130.95,695.87,47074487.81,23538309.38,1184
9190,1866.17,644.95,43579430.65,21790648.41,1165
9193,-8326.35,675.46,45634716.15,22813194.91,1231
9194,-2430.06,569.03,38299672.37,19148621.15,1263
9195,6659.59,693.01,46775416.02,23391037.81,1239
9196,-8982.64,669.68,45336932.13,22663974.75,1218
9197,-13353.89,611.25,41393856.88,20690251.50,1225
9201,5235.82,627.08,42349231.36,21177233.59,1256
9202,13329.28,642.34,43501612.45,21757470.86,1226
9203,9149.42,683.42,46164464.09,23086806.75,1264
