qdate,gross,fees,traded,sold,trades
8462,2117.98,295.06,19620329.72,9811223.85,459
8465,-1009.14,304.63,20156656.17,10077823.51,498
8466,-408.52,298.47,19953744.00,9976667.74,506
8467,-3311.67,305.99,20356021.23,10200773.40,469
8468,-7652.50,300.95,20024183.93,10008265.71,507
8469,767.24,324.96,21450666.64,10725716.94,465
8472,2114.26,305.05,20180557.66,10091335.96,501
8473,30.60,334.05,22269210.94,11134620.77,506
8474,692.26,304.36,20155455.93,10078074.10,488
8475,1057.99,274.00,18239029.77,9120043.88,509
8476,6295.72,308.71,20432460.33,10219378.03,492
8479,-525.88,333.01,21901187.14,10950330.62,495
8480,-5678.11,281.10,18751463.19,9372892.54,488
8481,1589.18,284.56,18806761.05,9404175.12,470
8482,-979.76,316.36,20932509.29,10465764.77,495
8483,2983.13,344.67,22800449.26,11401716.20,500
8486,-2129.33,308.22,20402555.29,10200212.98,475
8487,3093.15,294.93,19570081.38,9786587.26,469
8488,1532.56,308.40,20648850.51,10325191.54,456
8489,3220.20,300.71,20260698.98,10131959.59,455
8490,-3935.36,293.51,19522507.34,9759285.99,480
8493,-1658.53,318.05,21123583.38,10560962.42,471
8494,-5247.82,299.70,19921076.56,9957914.37,488
8495,-2883.60,299.17,19783263.89,9917634.65,480
8496,-3004.78,288.84,19310568.70,9653781.96,475
8500,-4444.22,288.52,19220932.16,9608243.97,488
8501,136.34,305.05,20304432.68,10152284.51,463
8502,-411.38,291.33,19413065.15,9706326.89,486
8503,-25.29,308.56,20570702.62,10285338.67,463
8504,5063.87,301.96,20219803.84,10112433.86,471
8507,-1330.58,298.25,19864192.16,9931430.79,467
8508,-179.21,304.34,20391319.18,10195569.99,471
8509,38.13,293.68,19633578.33,9816808.23,469
8510,-5325.12,270.60,18001806.46,8998240.67,471
8511,-978.58,292.76,19458195.23,9728608.32,454
8514,1157.48,291.03,19305046.57,9653102.03,453
8515,1969.15,286.22,18937374.81,9469671.98,478
8516,560.92,323.79,21458152.12,10729356.52,482
8517,1569.80,302.68,20037090.62,10019330.22,483
8518,-3060.53,271.54,18171372.44,9084155.96,480
8521,-739.32,305.84,20319945.17,10159602.93,469
8522,-5406.80,283.35,19103160.80,9548877.00,487
8523,2086.30,306.76,20424065.78,10213076.04,483
8524,2012.70,339.94,22463852.73,11232932.72,480
8525,1004.99,299.50,19985077.50,9993041.24,452
8528,-3176.03,285.98,19082395.77,9539609.87,442
8529,4657.87,294.68,19569072.51,9786865.19,461
8530,2019.05,331.61,22137443.94,11069731.49,470
8531,3250.67,301.03,19930817.89,9967034.28,483
8532,-1070.41,310.89,20684175.07,10341552.33,492
8535,-1883.67,287.12,19140026.59,9569071.46,468
8536,-6280.53,269.93,18043858.79,9018789.13,489
8537,-1028.02,299.65,19967349.70,9983160.84,462
8538,-907.45,296.38,19753350.22,9876221.39,503
8539,3501.69,299.81,20048728.92,10026115.30,465
8542,-1880.64,293.48,19557030.40,9777574.88,460
8543,-2616.00,310.85,20620325.73,10308854.87,492
8544,4952.26,313.46,21014751.01,10509851.64,475
8545,-1779.48,317.22,21076934.70,10537577.61,503
8546,-6685.08,264.08,17587896.09,8790605.50,467
8550,-65.65,336.23,22446108.49,11223021.42,492
8551,2323.93,351.54,23475163.81,11738743.87,497
8552,5430.84,307.76,20548908.82,10277169.83,505
8553,-976.06,331.13,22099473.47,11049248.71,477
8556,-7747.41,279.03,18590917.29,9291584.94,479
8557,-954.40,298.43,19878121.21,9938583.40,498
8558,-11697.25,338.12,22593367.72,11290835.24,472
8559,-267.13,310.32,20660253.25,10329993.06,460
8560,3771.18,310.14,20764752.83,10384262.00,462
8563,-2418.42,254.66,17011723.28,8504652.43,477
8564,2439.38,314.34,21065908.27,10534173.82,461
8565,-4347.58,269.17,18110157.36,9052904.89,470
8566,1922.85,306.33,20567477.62,10284700.23,487
8567,2209.63,283.62,18981605.45,9491907.54,485
8571,3133.82,313.32,20925857.52,10464495.67,487
8572,-5365.40,281.59,18980967.27,9487800.93,483
8573,-1923.41,285.53,19136407.03,9567241.82,479
8574,-5027.04,237.61,15796334.70,7895653.83,469
8577,-1647.64,343.05,23077590.94,11537971.65,461
8578,-594.32,294.30,19655080.43,9827243.05,476
8579,2013.04,282.50,18953528.07,9477770.55,470
8580,441.03,302.51,20243724.37,10122082.71,459
8581,5488.94,320.43,21346640.43,10676064.69,470
8584,-422.90,140.95,9487353.11,4736752.58,203
8586,-354.24,315.35,21081070.43,10540358.09,483
8587,-3653.43,284.45,19013877.38,9505111.97,479
8588,8198.61,295.22,19606253.89,9807226.25,464
8591,1258.22,261.72,17482056.30,8741657.26,490
8592,3991.03,282.06,18826681.66,9415336.35,468
8593,-2864.06,273.62,18441732.14,9219434.04,485
8594,-1422.68,292.21,19604635.53,9801606.42,483
8595,-1052.64,334.27,22289708.41,11144327.88,475
8598,-1104.64,269.79,17985118.48,8992006.92,474
8599,-8860.94,280.09,18783449.82,9387294.44,482
8600,-1963.51,314.82,21063036.93,10530536.71,484
8601,5718.41,349.01,23268147.57,11636932.99,499
8602,-807.39,325.67,21892176.65,10945684.63,462
8605,-2649.14,283.14,18995078.69,9496214.77,481
8606,5458.03,314.54,21237107.86,10621282.94,491
8607,6878.86,309.00,20658860.81,10332869.83,492
8608,3324.36,297.84,19878528.76,9958764.56,490
8609,-2739.08,272.81,18322305.63,9159783.28,479
8612,2066.72,276.04,18533865.41,9267966.06,471
8613,-328.21,276.04,18441297.28,9220484.54,472
8614,-4998.23,290.57,19541948.81,9768475.29,489
8615,-2123.94,270.30,18016459.41,9007167.74,465
8616,-1929.10,240.56,16146512.06,8072291.48,456
8619,-1764.57,304.10,20237591.05,10117913.24,464
8620,-2976.13,271.98,18179076.20,9088050.04,461
8621,2086.45,305.88,20466850.52,10234468.49,446
8622,509.35,258.73,17218557.98,8609533.66,467
8623,4584.54,323.75,21483077.89,10743831.22,473
8626,-332.18,231.83,15505856.03,7752761.93,454
8627,-2461.82,288.00,19049043.18,9523290.68,458
8628,-2026.76,261.77,17338488.83,8668231.04,470
8629,-4464.69,261.43,17399530.00,8697532.65,464
8630,5199.32,288.76,19293102.83,9649151.07,466
8633,-1119.77,237.23,15932882.55,7965881.39,461
8634,-2514.92,312.96,20743973.94,10370729.51,476
8635,-311.24,259.07,17313012.60,8656350.68,502
8636,-4084.21,313.36,20771223.59,10383569.69,468
8637,-1492.20,301.70,19996752.12,9997629.97,473
8640,-2589.29,232.71,15515143.76,7756277.23,458
8641,-2127.84,289.42,19187204.39,9592538.28,454
8642,-2327.81,265.36,17838336.49,8918004.34,445
8643,869.77,266.95,17812858.37,8906864.07,461
8644,-4554.93,290.51,19343446.85,9669445.96,471
8648,-1006.93,261.86,17477097.09,8738045.09,494
8649,3754.72,294.56,19508422.63,9756088.67,461
8650,-1335.87,259.74,17302637.38,8650650.76,469
8651,-1052.04,288.49,19254334.94,9626641.45,472
8654,2590.67,328.78,21997621.27,11000105.97,512
8655,-5065.89,289.23,19294545.09,9644739.59,467
8656,-2280.80,300.50,20097680.77,10047699.98,480
8657,2868.29,329.20,21965090.45,10983979.37,480
8658,3131.23,286.29,19050097.60,9526614.42,442
8661,-1525.96,262.13,17446928.53,8722701.29,461
8662,0.85,312.70,20818472.76,10409236.81,458
8663,-7352.95,288.14,19149889.13,9571268.09,450
8664,-371.75,271.78,18046256.42,9022942.33,487
8665,-7.30,313.14,20705071.32,10352532.01,473
8668,-365.41,275.76,18429061.28,9214347.94,467
8669,-2109.73,301.86,20149769.36,10073829.82,497
8670,-4170.13,279.85,18645133.63,9320481.75,490
8671,-89.23,264.35,17519423.38,8759667.08,476
8672,5061.37,293.75,19427405.43,9716233.40,488
8675,-6014.64,290.85,19436495.76,9715240.56,507
8676,8061.75,341.28,22768383.61,11388222.68,499
8677,329.86,280.97,18680944.63,9340637.25,468
8678,-1783.70,295.60,19669210.33,9833713.31,509
8679,809.15,311.71,20923618.74,10462213.94,479
8682,4218.24,310.34,20644063.12,10324140.68,479
8683,1223.90,282.94,18918937.96,9460080.93,488
8684,-4236.46,296.21,19800621.89,9898192.71,468
8685,-3879.13,280.87,18785533.24,9390827.06,480
8686,1875.55,329.90,21794291.69,10898083.62,471
8689,2333.80,289.90,19356751.70,9679542.75,457
8690,2815.87,275.33,18530142.21,9266479.04,466
8691,3427.30,325.76,21858075.79,10930751.54,467
8692,2908.44,319.25,21355181.78,10679045.11,473
8693,3917.96,312.47,20699541.05,10351729.51,467
8696,-1949.48,288.88,19073893.68,9535972.10,501
8697,3659.34,318.95,21182990.49,10593324.91,476
8698,-1697.51,315.98,21203386.63,10600844.56,491
8699,7979.23,315.77,20964896.24,10486437.74,482
8700,-1388.57,282.74,18784731.96,9391671.70,484
8703,3278.36,320.60,21410654.42,10706966.39,459
8704,1023.38,299.88,19819196.30,9910109.84,489
8705,2758.90,304.29,20292767.70,10147763.30,480
8706,3145.48,303.64,20106713.15,10054929.32,439
8707,849.79,277.94,18548724.90,9274787.34,461
8710,-1079.40,303.17,20294318.41,10146619.50,479
8711,1743.76,301.36,20094058.44,10047901.10,460
8712,-985.71,274.27,18361210.81,9180112.55,469
8713,2405.82,292.72,19436903.72,9719654.77,473
8714,-1921.92,276.38,18373201.32,9203825.94,469
8717,2326.60,279.29,18747462.22,9374894.41,454
8718,566.31,332.08,22116399.23,11058482.77,494
8719,3949.58,333.83,22350746.49,11177348.03,466
8720,455.66,288.78,19187468.89,9593962.28,469
8721,-500.17,280.06,18563352.24,9281426.03,459
8724,1417.94,334.14,22197758.00,11099587.97,455
8725,1025.01,306.53,20445871.29,10223448.15,455
8726,643.61,325.54,21690839.94,10845741.77,449
8728,2003.69,115.98,8051159.73,3845801.25,208
8731,-427.72,303.20,20285256.18,10142414.24,465
8732,-332.61,288.41,19239459.20,9619563.30,438
8733,-67.88,288.48,19307222.50,9653577.31,453
8734,-3207.52,353.60,23716570.09,11856681.28,448
8735,1225.64,283.11,18997561.75,9499393.69,464
8738,7454.11,316.92,21231052.70,10619253.40,469
8739,-3759.41,291.74,19541542.64,9768891.62,475
8740,-1043.77,323.10,21618191.28,10808573.76,492
8741,635.50,262.14,17469259.15,8734947.33,460
8742,757.61,273.17,18227715.08,9114236.35,459
8745,-633.35,284.80,19034657.97,9517012.31,455
8746,-799.85,294.58,19837367.32,9918283.73,461
8747,-14916.99,358.34,24014334.80,11999708.90,473
8748,2915.38,294.66,19844216.51,9923565.94,504
8749,840.89,286.87,19265165.13,9633003.01,479
8752,1934.30,306.18,20550075.65,10276004.97,470
8753,134.63,256.98,17439226.11,8719680.37,451
8754,2051.38,290.32,19629611.92,9815831.65,494
8755,-748.98,294.98,19778558.81,9888904.92,441
8756,4596.14,301.96,20114877.12,10059736.63,436
8760,791.50,298.30,19895101.15,9947946.33,424
8761,3859.19,297.96,19853885.32,9928872.25,434
8762,587.61,297.12,19863868.54,9932228.07,435
8763,3095.28,322.53,21405694.26,10704394.77,415
8774,-2375.81,311.32,20968580.93,10483102.56,484
8775,2100.03,322.67,21622522.21,10812311.12,457
8776,2160.70,296.14,19885297.55,9943729.13,450
8777,68.50,300.54,20140605.99,10070337.25,464
8781,-366.88,289.00,19438075.12,9718854.12,489
8782,-425.91,266.68,17969226.07,8984400.08,465
8783,-1730.63,379.38,25415619.42,12706944.40,493
8784,-991.92,299.29,20028761.87,10013884.97,468
8787,4745.94,344.75,23182950.05,11593847.99,471
8788,1361.41,328.05,22105550.00,11053455.70,452
8789,-285.78,331.92,22375298.93,11187506.57,490
8790,-6634.46,386.32,25812016.50,12902691.02,493
8791,-2894.99,310.47,20865968.17,10431536.59,468
8794,653.64,326.51,21869461.36,10935057.50,469
8795,-2717.12,355.79,23862096.82,11929689.85,473
8796,1211.98,269.13,18037192.62,9019202.30,488
8797,1047.15,361.23,24300648.62,12125774.07,460
8798,3664.02,322.43,21471500.79,10737582.40,480
8801,6206.33,330.34,22134566.82,11070386.58,470
8802,-6220.56,360.43,24347767.00,12170773.22,489
8803,453.25,295.36,19938185.80,9969319.53,468
8804,-2756.16,298.88,20153888.78,10075566.31,480
8805,2502.94,320.90,21548431.91,10775467.42,468
8808,1942.67,299.47,20236899.87,10119421.27,466
8809,-1818.68,275.97,18616426.71,9307304.01,453
8810,4679.33,325.19,21942455.22,10973567.27,450
8811,4084.43,343.01,23231252.60,11617668.51,472
8812,627.78,345.92,23214855.46,11607741.61,482
8816,2201.97,321.51,21542786.21,10772494.09,465
8817,-945.56,306.50,20737033.41,10368043.92,472
8818,-625.26,361.36,24421623.92,12210499.33,496
8819,568.53,367.69,24751919.60,12376244.06,473
8822,1995.62,313.40,21120723.43,10561359.52,492
8823,1106.95,349.95,23562281.76,11781694.36,466
8824,1468.52,340.27,22940662.58,11471065.54,462
8825,4353.64,294.05,19864385.54,9934369.59,487
8826,2587.85,350.36,23474964.02,11738775.93,479
8829,-742.47,348.42,23534692.47,11766975.00,490
8830,-3527.28,296.64,19927326.71,9961899.72,486
8831,3904.46,334.19,22514512.90,11259208.68,477
8832,663.65,303.53,20467146.07,10233904.86,477
8833,-956.68,356.13,24058676.01,12028859.66,444
8836,-2494.45,366.37,24713325.89,12355415.71,457
8837,1185.93,334.65,22579994.58,11290590.25,456
8838,-2722.17,291.98,19592716.71,9794997.27,470
8839,-533.06,293.05,19862226.41,9930846.67,488
8840,1031.51,328.25,22298146.59,11149589.05,472
8843,639.89,317.33,21527089.03,10763864.46,461
8844,1841.77,331.26,22501847.95,11251844.86,463
8845,-1363.86,290.92,19554852.75,9776744.45,489
8846,-3012.09,319.72,21713533.92,10855260.92,470
8847,-1352.20,299.43,20264284.98,10131466.39,455
8850,2282.65,311.56,20981867.32,10492074.99,456
8851,-1642.38,333.05,22275980.48,11137169.05,460
8852,4115.85,342.62,23117891.07,11561003.46,446
8853,6271.03,329.99,22108390.07,11057330.55,448
8857,1415.13,307.59,20680158.87,10340787.00,449
8858,-1562.25,276.69,18546785.82,9297093.85,467
8859,-1647.74,269.73,18194804.32,9096578.29,481
8860,-3685.46,272.12,18371313.11,9183813.82,481
8861,3501.82,350.35,23404013.66,11703757.74,475
8864,1025.98,315.23,21141078.06,10571052.02,434
8865,-40.26,316.90,21470565.52,10735262.63,465
8866,629.03,298.98,20096644.05,10048636.54,466
8867,-3442.72,315.64,21342373.75,10669465.52,447
8868,3504.63,283.60,19167641.54,9585573.09,449
8871,-502.15,317.26,21178821.27,10589159.56,474
8872,6219.56,305.70,20562977.16,10284598.35,468
8873,-4726.65,358.08,23976085.80,11985679.57,503
8874,1016.59,321.73,21587034.55,10794025.57,436
8875,-2155.03,382.00,25724195.95,12861020.46,475
8878,3508.97,338.29,22523851.25,11263680.11,482
8879,3417.31,305.77,20574880.53,10289148.92,452
8880,-5031.61,365.95,24568958.35,12281963.37,482
8881,-1639.73,315.22,21334207.23,10687251.03,487
8882,5715.36,318.07,21311616.01,10658665.69,474
8885,-1159.34,297.10,19958741.82,9978791.24,442
8886,-2504.42,302.29,20289442.89,10143469.23,463
8887,-313.88,307.82,20712849.51,10356267.82,472
8888,2150.60,348.97,23495210.56,11748680.58,503
8889,3422.92,339.83,22846805.14,11425114.03,468
8892,-7211.47,287.91,19349903.42,9671345.97,470
8893,-1344.65,352.69,23704269.40,11851462.37,479
8894,-3747.86,286.09,19209246.98,9602749.56,460
8895,-3613.25,344.33,23142757.56,11569572.15,456
8896,3827.67,357.75,24001086.07,12002456.87,457
8899,-832.83,268.53,17959377.84,8979272.51,462
8900,-2271.09,302.75,20371759.07,10184743.99,480
8901,-2051.62,292.38,19673002.43,9835475.41,461
8902,-4913.21,288.15,19477622.11,9736354.45,459
8903,-1505.90,352.31,23645042.66,11821768.37,431
8906,-2617.93,287.67,19332392.20,9664887.14,467
8907,1123.32,325.43,21844280.12,10922701.72,479
8908,3552.30,328.26,22122953.62,11063252.96,451
8909,516.42,323.30,21730303.80,10865410.11,467
8910,-1749.57,268.95,18117177.91,9057714.18,461
8914,-2844.74,271.53,18340645.45,9168900.35,463
8915,2680.43,296.07,19776944.22,9889812.32,470
8916,-2574.08,329.61,22217544.58,11107485.25,446
8917,-12247.97,351.84,23786935.14,11887343.59,438
8920,4583.87,287.18,19096488.62,9552705.42,432
8921,-2091.08,332.68,22447505.64,11222707.28,479
8922,-305.62,317.80,21302796.21,10651245.29,474
8923,2640.52,301.43,20337998.28,10170319.41,470
8924,-4718.21,277.43,18810225.40,9402753.60,439
8927,3144.01,339.17,22651052.45,11339531.07,465
8928,-1688.93,292.70,19778217.90,9888264.48,452
8929,5389.96,296.68,20132523.60,10068956.78,465
8930,1389.37,333.54,22431592.30,11216490.84,452
8931,3497.33,311.45,21053265.88,10528381.60,464
8934,-3483.08,296.62,19840795.71,9943571.24,466
8935,-2454.10,295.36,19917656.19,9957601.04,468
8937,-1034.49,330.52,22305023.99,11151994.75,457
8938,-274.36,313.76,21175868.20,10587796.92,469
8941,556.27,311.13,21007130.94,10503843.61,453
8942,-2034.90,263.94,17833208.24,8915586.67,451
8943,-3493.10,311.82,21001798.89,10499152.90,475
8944,-2286.40,278.36,18800035.51,9398874.56,456
8945,-990.37,279.36,18849504.92,9424257.27,471
8948,-5518.07,249.17,16924936.64,8459709.29,477
8949,3001.43,316.32,21215308.17,10609154.79,473
8950,764.39,123.82,8425146.96,4190476.44,209
8952,-208.57,317.29,21344471.30,10672131.36,439
8955,4002.17,307.52,20714474.27,10359238.22,431
8956,-4840.61,298.88,20234355.78,10114757.58,424
8957,2435.66,316.63,21312717.23,10657576.44,450
8958,-5048.78,354.97,24121473.20,12058212.21,456
8959,3197.11,343.81,23097822.86,11550509.98,458
8962,-329.67,313.99,21247047.03,10623358.68,471
8963,4975.30,312.13,21321824.22,10663399.76,437
8964,1674.28,396.89,26584606.91,13293140.60,482
8965,-6386.96,289.59,19703284.21,9848448.63,473
8966,8736.56,303.74,20414880.08,10211808.33,464
8969,6109.90,312.45,21131923.75,10569016.82,452
8970,-283.59,301.33,20507081.86,10253399.14,449
8971,-16355.63,378.15,25477315.23,12730479.80,501
8972,-718.33,286.58,19344031.18,9671656.42,471
8973,11086.25,352.10,23689569.71,11850327.98,458
8976,1329.53,331.75,22464077.15,11232703.34,444
8977,1351.76,359.74,24386478.82,12193915.29,472
8978,822.57,318.10,21495068.95,10747945.76,453
8979,-7242.76,387.27,26280693.00,13136725.12,491
8980,-7621.76,344.53,23184846.06,11588612.15,468
8983,2970.22,291.32,19780369.68,9891669.95,476
8984,1914.04,360.81,24227025.56,12114469.80,465
8985,-404.98,350.00,23734286.75,11866940.89,485
8986,2101.83,284.03,19227995.81,9615048.82,450
8987,2976.70,349.57,23291973.18,11647474.94,474
8990,2918.34,344.24,22980545.21,11491731.78,468
8991,4762.47,322.80,21656357.11,10830559.79,447
8992,6552.85,386.44,25989069.71,12997811.28,473
8993,-3664.38,320.93,21572677.83,10784506.72,466
8994,5073.29,366.73,24738894.13,12347071.71,453
8997,1141.10,274.59,18601497.86,9301319.48,440
8998,2729.04,298.95,20164099.35,10083414.19,445
8999,4989.11,329.28,22228508.24,11116748.67,464
9000,3037.70,338.07,22680039.02,11341538.36,455
9001,1008.82,332.30,22340316.41,11170662.61,457
9004,3646.16,327.76,21991060.97,10997353.56,444
9005,615.61,321.56,21765542.38,10883079.00,450
9006,2549.63,301.95,20316694.65,10159622.14,447
9007,-5363.26,363.20,24450811.46,12222724.10,462
9008,-2489.37,317.74,21363047.32,10680278.98,443
9012,-410.33,358.00,24070440.95,12035015.31,472
9013,-6975.50,325.84,21973252.14,10983138.33,492
9014,1198.27,315.90,21300086.13,10650642.20,479
9015,342.82,315.43,21064720.03,10532531.42,468
9018,2243.77,337.60,22647753.81,11324998.79,440
9019,-1156.48,301.95,20305236.26,10152039.89,488
9020,4868.45,336.23,22641216.81,11323042.64,454
9021,885.19,355.34,23858209.38,11929547.28,457
9022,-978.22,343.29,23062770.27,11530896.02,495
9025,3607.25,338.38,22906509.69,11455058.47,475
9026,3046.61,292.36,19599620.34,9801333.48,453
9027,11945.87,312.45,21169063.45,10590504.66,456
9028,-3911.13,328.82,22305599.86,11150844.36,493
9029,-1518.36,346.19,23311278.59,11654880.11,469
9032,-1046.65,316.22,21537556.88,10768255.12,458
9033,-493.40,334.91,22754519.90,11377013.25,466
9034,3194.50,295.01,19939418.77,9971306.63,473
9035,138.29,306.37,20660550.91,10330344.60,478
9036,308.39,318.59,21481475.95,10740892.17,480
9039,4581.77,323.96,21932457.00,10968519.39,450
9040,3185.18,345.79,23337334.43,11670259.81,457
9041,3771.20,320.66,21629502.72,10816636.96,459
9042,5951.42,319.42,21562836.48,10784393.95,451
9043,3141.60,345.86,23196185.97,11599663.78,447
9046,1789.26,256.54,17370525.44,8686157.35,469
9047,719.62,326.60,22171797.63,11086258.63,451
9048,124.66,349.60,23603566.24,11801845.45,466
9049,1016.87,298.41,20210746.99,10105881.93,456
9050,1750.52,337.29,22959840.12,11480795.32,471
9053,361.76,367.90,25043621.65,12521991.71,434
9054,6679.71,312.54,21113332.05,10560005.88,475
9055,5095.61,378.74,25478058.03,12741576.82,463
9056,5859.23,310.26,21063284.78,10534572.01,442
9057,-1103.90,376.80,25477385.46,12738140.78,470
9060,-766.61,277.43,18704146.86,9351690.13,457
9061,2312.34,337.53,22845737.96,11424025.15,447
9062,1413.41,365.99,24661686.59,12331550.00,468
9063,745.39,270.57,18338746.70,9169746.04,481
9064,-2731.05,249.71,16941229.59,8469249.28,466
9067,1474.45,321.90,21792753.44,10897113.94,462
9068,-524.98,301.83,20398665.08,10214278.29,499
9069,90.57,317.20,21437711.91,10718901.24,466
9070,4197.66,346.87,23422405.87,11713301.76,476
9071,3378.38,293.86,19831209.54,9917293.96,500
9074,811.46,299.90,20306288.56,10153550.01,477
9075,-805.43,370.48,25184376.39,12591785.48,472
9076,-1630.16,314.67,21143152.99,10570761.41,474
9077,4145.60,330.07,22338454.60,11171300.10,474
9078,1199.18,340.19,23108893.01,11555046.09,476
9081,5682.92,301.35,20372069.19,10188876.05,461
9082,-5974.16,324.86,21985791.20,10989908.52,500
9083,-8171.80,340.28,23092920.03,11542374.12,469
9084,-6522.12,295.47,20097978.67,10045728.28,478
9085,232.33,340.65,22836699.86,11418466.09,477
9088,598.92,357.84,24273674.22,12137136.57,466
9089,-3689.78,315.97,21375565.52,10685937.87,469
9090,1338.08,353.25,23923605.88,11962471.97,473
9091,-2188.07,396.07,26962044.34,13479928.13,469
9092,-2632.48,278.45,18869776.88,9433572.20,466
9095,1027.69,324.40,21967051.62,10984039.66,489
9096,-7492.92,370.75,25298255.76,12645381.42,485
9097,-4640.23,294.18,19898665.52,9947012.65,465
9099,1596.63,173.06,11065198.41,5809876.71,190
9102,2583.53,344.38,23369649.06,11686116.30,485
9103,5884.92,345.13,23441215.14,11723550.02,483
9104,-3763.56,317.07,21544508.55,10770372.50,479
9105,3514.46,371.76,25257888.14,12630701.30,458
9106,-3168.44,254.07,17257310.07,8627070.81,474
9109,3343.23,321.51,21857297.59,10930320.41,476
9110,-2840.15,325.09,22008956.06,11003057.96,440
9111,1314.29,256.14,17410246.92,8718857.65,508
9112,2721.99,302.51,20575311.42,10289016.70,463
9113,527.95,334.61,22780863.47,11390695.71,464
9116,-6197.47,262.69,17834735.28,8914268.90,482
9117,1981.91,335.00,22558322.24,11301554.84,464
9118,9434.79,291.78,19626912.32,9818173.56,459
9119,4149.45,333.19,22550632.34,11277390.90,496
9120,1331.37,345.16,23461846.51,11731588.94,479
9123,833.47,14.93,1048671.31,499614.42,28
9124,568.71,145.70,9553758.31,4942064.51,195
9126,3352.75,291.99,19539364.79,9771358.77,432
9127,1894.73,301.97,20386394.91,10194144.82,440
9130,1471.73,320.45,21624612.70,10813042.22,451
9131,1318.33,310.65,21023246.88,10512282.61,444
9141,-668.13,233.08,15840757.46,7920044.66,468
9144,1824.50,380.48,25765234.00,12883529.25,454
9145,-983.39,307.42,20753470.41,10376243.51,467
9146,-1042.04,263.38,17857262.42,8928110.19,446
9147,-10992.02,335.20,22715354.10,11352181.05,484
9148,-1081.21,290.57,19604700.00,9801809.40,457
9152,-1373.72,279.50,18946068.07,9472347.18,494
9153,-1319.58,300.39,20252753.03,10125716.72,471
9154,-4858.92,338.92,23096289.68,11545715.38,462
9155,-5643.55,285.90,19524539.81,9759448.13,475
9158,-3516.74,350.58,23733790.40,11865136.83,456
9159,-1732.08,234.13,16016470.46,8007369.19,476
9160,234.81,295.02,20044942.21,10022588.52,490
9161,300.33,334.33,22711615.59,11355957.96,455
9162,1498.17,279.10,18793474.41,9397486.29,502
9165,5307.45,358.34,24274267.41,12139787.43,474
9166,-846.36,331.03,22467490.65,11233322.14,479
9167,-1684.38,331.10,22432051.64,11215183.63,451
9168,-897.70,275.43,18519048.19,9259075.25,477
9169,-1101.88,273.39,18446561.70,9222729.91,469
9172,4720.57,334.53,22748932.22,11376826.39,466
9173,-4029.55,350.57,23817000.12,11906485.28,496
9174,1440.54,286.65,19221718.64,9611579.59,464
9175,-1150.97,357.84,24186858.68,12092853.85,476
9176,-5174.48,250.50,17049118.38,8521971.95,476
9180,-3385.99,290.14,19609966.38,9803290.20,464
9181,-3924.65,294.36,20041821.20,10018948.28,459
9182,-5452.87,311.82,20954335.55,10474441.34,471
9183,-14917.60,347.87,23509132.35,11747107.37,489
9186,-1946.59,288.03,19404221.28,9701137.34,478
9187,-5259.55,309.47,21021771.50,10508255.98,483
9188,6355.02,300.19,20479020.06,10242687.55,498
9189,-283.92,356.74,24086322.82,12043019.45,465
9190,43.00,341.36,22938068.88,11469055.94,457
9193,-7565.28,342.15,22942230.24,11467332.48,501
9194,-11816.54,254.33,17001366.80,8494775.13,509
9195,2154.18,327.52,22178393.45,11090273.81,485
9196,-11452.88,318.81,21536763.97,10762655.55,474
9197,-13222.42,309.30,20939237.78,10463007.68,493
9201,4418.41,288.77,19441763.38,9723090.90,507
9202,4790.05,306.17,20744329.31,10374559.68,486
9203,3955.42,311.67,21061406.91,10532681.17,487
9204,2075.23,335.38,22499022.50,11250548.87,462
9207,7590.04,322.44,21861644.92,10934617.48,445
9208,3977.65,330.64,22375106.14,11189541.90,473
9209,4394.20,296.59,20023611.65,10014002.92,512
9210,3433.29,321.24,21609681.81,10781553.95,460
9211,-2812.40,251.41,16915825.57,8456506.59,494
9214,3353.85,287.02,19463233.19,9733293.51,470
9215,-5226.42,258.97,17496752.75,8745763.16,467
9216,2083.68,363.90,24436959.38,12219521.53,482
9217,4393.59,359.27,24142921.24,12073657.42,486
9218,-513.61,330.59,22326247.50,11162866.94,490
9221,2251.84,320.81,21696765.24,10849508.54,463
9222,1084.98,274.54,18592886.17,9296985.58,470
9223,-836.82,284.21,19300433.66,9649798.42,462
9224,3941.61,345.23,23249771.24,11626856.43,507
9225,-5947.96,265.79,17863638.95,8928845.49,512
9228,8287.88,354.66,23709797.75,11859042.81,508
9229,4748.03,333.22,22121537.91,11063142.97,496
9230,15257.71,367.75,24748673.85,12381965.78,510
9231,14871.77,355.66,23931768.05,11973319.91,487
9232,6460.29,355.51,23789482.00,11897971.14,484
9235,-609.93,365.64,24503147.07,12251268.57,478
9236,-97.83,299.19,19948008.30,9973955.24,492
9237,-1565.83,267.75,17975673.99,8987054.07,509
9238,-4397.45,344.99,23158600.85,11577101.70,467
9242,-9093.22,259.79,17522532.37,8756719.57,492
9243,3432.43,335.00,22594220.93,11298826.68,469
9244,3464.50,307.03,20652100.61,10327782.55,485
9245,4388.91,320.99,21577090.75,10790739.83,463
9246,262.32,313.15,21161333.76,10580798.04,453
9249,-2557.06,300.38,20285988.71,10141715.83,456
9250,1571.42,347.64,23506621.53,11754096.48,481
9251,6006.85,325.11,21846456.37,10926231.61,478
9252,6513.67,319.22,21385979.05,10696246.36,475
