qdate,gross,fees,traded,sold,trades
8437,3934.34,627.48,41922425.93,20963180.13,1222
8438,7203.28,630.18,42124389.70,21065796.49,1275
8439,4006.91,643.45,42973010.26,21488508.58,1280
8440,2049.08,602.70,40211759.53,20106904.30,1254
8441,3044.26,693.77,46090358.23,23046701.25,1276
8444,-201.58,585.56,39132912.37,19566355.40,1171
8445,-1896.31,582.33,38869215.80,19433659.74,1205
8446,-614.56,582.61,38888339.91,19443862.67,1203
8447,4827.83,678.72,45528446.30,22766637.06,1244
8448,2885.27,664.67,44411524.61,22207204.94,1228
8452,2722.14,629.39,41904431.17,20953576.66,1229
8453,4913.11,595.51,39473405.32,19739159.21,1208
8454,3790.76,627.81,41849400.04,20926595.40,1252
8455,3542.28,626.76,41740040.38,20871791.32,1226
8458,1397.65,619.42,41276803.94,20639100.79,1246
8459,-1666.90,555.02,37109792.11,18554062.60,1185
8460,-2231.54,621.20,41496156.29,20746962.38,1220
8461,763.79,574.70,38392749.88,19196756.84,1247
8462,1081.59,609.14,40628440.85,20314761.22,1157
8465,-3564.94,609.02,40619008.38,20307721.71,1235
8466,-956.49,600.36,40196328.72,20097686.12,1234
8467,-5946.98,532.22,35524159.76,17759106.40,1200
8468,-9971.51,602.35,40020802.11,20005415.30,1271
8469,9563.68,678.43,45075932.23,22542747.96,1292
8472,3627.60,603.55,39999461.03,20001544.32,1285
8473,2247.40,623.89,41448427.49,20725337.44,1276
8474,5191.48,628.12,41752258.15,20878724.82,1259
8475,2433.83,584.05,38711392.76,19356913.30,1259
8476,6449.28,644.07,42624159.25,21315304.27,1273
8479,-1084.67,660.11,43819284.02,21909099.68,1247
8480,-10942.67,550.08,36635488.15,18312272.74,1210
8481,1317.24,589.96,39381772.21,19691544.73,1231
8482,-7328.84,593.47,39332033.45,19662352.30,1260
8483,4633.11,659.76,43831206.70,21917919.90,1254
8486,-3608.93,603.89,40140222.79,20068306.93,1252
8487,739.40,583.01,38916784.37,19458761.88,1168
8488,4713.31,568.67,37925061.27,18964887.29,1161
8489,6443.08,609.05,40687145.11,20346794.09,1183
8490,1768.46,600.98,40053939.63,20027854.04,1213
8493,-117.03,643.69,42871586.21,21435734.60,1214
8494,-2322.91,633.74,41991855.06,20994766.07,1201
8495,-1025.12,617.16,41158230.50,20578602.69,1205
8496,-1303.95,575.95,38301863.73,19150279.89,1190
8500,-4285.93,570.17,38134767.89,19065240.98,1212
8501,566.72,578.19,38372808.55,19186687.64,1145
8502,-3062.19,635.80,42438898.96,21217918.39,1239
8503,-1675.81,609.33,40811918.83,20405121.51,1170
8504,7557.76,619.78,41165830.65,20609817.47,1174
8507,-197.69,585.98,39136703.01,19568252.66,1193
8508,4617.79,654.30,43694661.58,21849639.69,1233
8509,1336.87,595.34,39881777.96,19941557.42,1172
8510,-5303.50,583.25,38873138.36,19433917.43,1235
8511,1773.52,591.08,39372563.66,19687168.59,1178
8514,3624.94,609.87,40461604.17,20232614.55,1188
8515,3177.15,619.85,41178396.70,20590786.93,1231
8516,-236.03,601.23,39948458.79,19974111.38,1244
8517,935.41,581.32,38697942.26,19349438.83,1221
8518,1387.94,593.74,39547979.42,19774683.69,1216
8521,-228.15,619.66,41315588.29,20657680.07,1188
8522,-1960.08,588.04,39287803.68,19642921.80,1209
8523,3838.80,616.75,40934512.32,20469175.56,1200
8524,411.55,643.22,42614582.60,21307497.07,1259
8525,4193.52,625.27,41663796.99,20833995.26,1183
8528,-2655.90,624.13,41523750.05,20760547.08,1176
8529,5522.13,610.07,40540450.29,20272986.21,1178
8530,305.06,657.34,43755732.57,21878018.81,1220
8531,4510.30,625.05,41518294.27,20761402.29,1230
8532,2601.79,671.87,44838266.34,22420434.07,1271
8535,-648.72,555.34,36937978.27,18468664.78,1162
8536,-6350.49,549.87,36682215.55,18337932.54,1212
8537,1077.37,612.59,40895117.62,20448097.49,1215
8538,2426.61,565.48,37786190.41,18894308.50,1238
8539,8602.13,637.26,42460168.30,21234385.21,1237
8542,-3059.64,527.64,35290660.03,17643800.20,1138
8543,-3997.04,632.23,42074657.88,21035330.41,1224
8544,3583.26,606.23,40513521.28,20258552.27,1217
8545,-950.31,609.55,40581037.55,20290043.62,1273
8546,-7023.50,557.12,37105487.92,18549232.21,1187
8550,5418.47,632.76,42243527.52,21124472.99,1200
8551,3315.62,672.40,44815406.11,22409360.87,1214
8552,5494.70,602.11,40209156.31,20107325.50,1246
8553,6870.69,701.91,46887015.67,23446943.18,1224
8556,-10996.49,560.23,37455732.68,18722368.09,1226
8557,230.93,554.53,37093727.58,18546979.25,1178
8558,-13320.39,635.90,42682319.72,21334499.67,1175
8559,-4813.32,614.82,41133211.34,20564199.01,1169
8560,5722.82,650.16,43585306.85,21795514.83,1189
8563,5447.13,579.91,38785585.87,19395516.50,1187
8564,-249.25,660.41,44363799.05,22181774.90,1230
8565,-2283.66,548.00,36693549.20,18345632.77,1212
8566,4041.14,640.10,42947254.54,21475647.84,1224
8567,5209.31,595.13,39875539.93,19940374.62,1189
8571,2380.82,582.72,39091598.41,19546989.62,1220
8572,-8153.43,588.16,39632568.53,19812207.55,1182
8573,1680.19,625.91,41984222.65,20992951.42,1171
8574,-2841.09,530.42,35377944.65,17687551.78,1193
8577,-4436.90,677.41,45469716.19,22732639.64,1201
8578,126.77,591.97,39590855.48,19795491.12,1174
8579,1234.18,585.39,39185469.57,19593351.88,1172
8580,3653.61,644.81,43238142.36,21620897.99,1236
8581,4616.13,644.82,43283335.75,21643975.93,1219
8584,-581.71,338.66,22773047.64,11389312.06,631
8586,2369.81,666.22,44741748.55,22372059.18,1203
8587,2976.15,617.38,41171025.90,20587001.03,1183
8588,3372.77,565.07,37869485.44,18936429.10,1188
8591,-1389.01,528.08,35493088.39,17745849.69,1200
8592,3226.49,594.88,39954330.15,19978778.31,1166
8593,3911.27,570.79,38382383.90,19193147.58,1198
8594,485.68,602.51,40308784.30,20154634.99,1219
8595,-2704.57,647.45,43295237.54,21646266.48,1221
8598,1101.96,576.25,38597271.87,19299186.92,1218
8599,-13126.90,532.38,35845910.91,17916392.00,1170
8600,335.11,641.66,43016450.42,21508392.76,1209
8601,-217.18,671.07,45103406.98,22551594.90,1267
8602,679.71,650.69,43833215.75,21916947.73,1185
8605,2611.96,618.99,41690152.19,20846382.08,1197
8606,1820.97,637.85,42786833.23,21394327.10,1225
8607,6930.04,630.79,42234627.99,21120779.01,1213
8608,50.36,577.59,38806512.25,19403281.30,1206
8609,-546.47,588.49,39527733.84,19763593.68,1229
8612,3775.85,592.76,39697762.72,19850769.29,1214
8613,1013.02,542.70,36402291.86,18201652.43,1203
8614,-2242.49,578.71,38808226.12,19402991.81,1173
8615,1255.46,564.19,37600158.89,18800707.17,1144
8616,414.89,529.34,35503217.21,17751816.05,1173
8619,-229.22,673.34,45065316.93,22532543.86,1186
8620,-1132.09,588.56,39375080.82,19686974.37,1164
8621,2586.51,654.75,43728741.74,21865664.13,1192
8622,1781.84,594.97,39761685.76,19881733.80,1229
8623,4906.25,642.50,42908429.61,21456667.93,1171
8626,-3384.08,516.68,34556288.36,17276452.14,1169
8627,1581.94,575.14,38357054.72,19179318.32,1169
8628,-3040.88,543.16,36057330.31,18027144.71,1182
8629,-2018.36,587.46,39019891.88,19508936.76,1187
8630,5913.48,610.63,40640278.15,20323095.81,1205
8633,-2038.14,525.48,35160037.25,17578999.56,1167
8634,105.01,631.12,41910640.30,20955372.65,1183
8635,1144.73,530.45,35499756.87,17750450.80,1121
8636,-8221.28,622.76,41483433.26,20712717.89,1151
8637,-4140.99,595.60,39433996.90,19714927.95,1175
8640,-676.48,573.62,38130021.45,19064672.49,1116
8641,-6644.46,592.17,39486288.89,19739822.22,1112
8642,1625.58,577.60,38912104.96,19456865.27,1156
8643,-2143.21,538.43,35844435.70,17921146.25,1156
8644,-371.71,574.15,38363754.01,19181691.15,1157
8648,-4746.72,519.00,34740578.19,17367915.73,1185
8649,7130.58,603.48,40253094.67,20130112.63,1186
8650,-5587.33,537.59,35897593.72,17946003.19,1170
8651,-1187.55,597.18,39762902.78,19880857.62,1135
8654,-2261.78,598.88,40131616.97,20064677.60,1138
8655,-5344.51,582.39,38948196.76,19471426.12,1147
8656,-3763.74,569.79,38242722.49,19119479.38,1168
8657,5932.70,686.69,45896577.04,22951254.87,1173
8658,4266.74,600.47,40117891.34,20061079.04,1204
8661,2801.81,578.18,38747624.77,19375213.30,1176
8662,2610.56,612.93,41058655.75,20530633.15,1135
8663,2116.98,659.54,43996054.55,21999085.76,1194
8664,8988.17,619.70,41239803.23,20624395.71,1204
8665,6773.97,676.25,44798525.88,22402649.93,1272
8668,5084.72,651.15,43630248.39,21817666.55,1215
8669,1123.46,590.64,39350492.37,19675807.91,1201
8670,576.25,566.78,37715167.91,18857872.07,1208
8671,-804.17,561.73,37279655.98,18639425.90,1225
8672,5851.10,599.18,39668320.06,19837085.58,1205
8675,-2576.64,631.13,42069354.91,21033389.13,1229
8676,5016.40,710.54,47479517.79,23742267.10,1250
8677,-911.55,602.41,40100365.24,20049726.85,1174
8678,-992.47,527.84,35052636.97,17525822.25,1172
8679,3929.92,680.96,45311829.16,22657879.54,1227
8682,2904.35,646.75,42985428.26,21494166.30,1223
8683,10433.99,646.32,43254170.80,21632302.39,1227
8684,1899.51,654.25,43816507.93,21909203.71,1186
8685,-3152.88,590.71,39474045.87,19735446.50,1196
8686,5566.95,690.90,46096469.12,23051018.03,1230
8689,3456.48,579.38,38679436.06,19341446.27,1155
8690,8268.01,639.92,42894734.06,21451501.04,1242
8691,9487.68,666.09,44538040.82,22273764.25,1213
8692,12492.37,674.12,45054939.22,22533715.79,1280
8693,2654.56,630.82,41998023.63,21000339.10,1243
8696,-3944.49,529.64,35162601.70,17579328.60,1167
8697,284.27,617.88,41266277.43,20633280.86,1231
8698,-1129.65,642.26,42890050.73,21444460.54,1197
8699,3281.88,592.57,39533573.37,19768427.63,1236
8700,2540.06,585.07,38897906.50,19450223.28,1209
8703,3362.16,678.82,45100466.70,22551914.43,1207
8704,-993.44,600.39,39922552.96,19960779.75,1188
8705,3383.10,655.24,43778267.75,21890825.42,1228
8706,7718.09,657.73,43726476.18,21867097.14,1209
8707,170.31,563.40,37599590.47,18799880.39,1207
8710,5206.77,625.45,41699630.99,20852418.88,1212
8711,3539.49,625.26,41761273.54,20882406.51,1220
8712,-229.14,586.71,39207130.02,19603450.44,1186
8713,-46.59,605.48,40271067.40,20135510.41,1250
8714,-2692.04,617.72,40900346.29,20477335.28,1181
8717,-170.95,630.80,42238383.17,21119106.11,1162
8718,-505.98,665.72,44482858.20,22241176.11,1194
8719,4219.79,657.14,44135193.26,22069706.53,1192
8720,1037.50,582.04,38839631.19,19420334.35,1189
8721,3949.02,601.93,40258279.72,20131114.37,1159
8724,3281.98,627.70,42018859.74,21011070.86,1154
8725,4384.06,701.31,46855837.71,23430110.89,1183
8726,3189.36,682.33,45483116.79,22743153.08,1171
8728,252.24,326.00,21784503.90,10862564.14,622
8731,479.66,632.94,42303351.79,21151915.73,1178
8732,4034.23,594.71,39787267.93,19895651.08,1158
8733,2701.82,635.62,42475652.77,21239177.30,1194
8734,-8760.40,724.59,48498641.16,24244940.39,1207
8735,1834.81,591.35,39673569.65,19837702.24,1186
8738,4830.37,625.19,41941174.16,20973002.27,1179
8739,-7150.72,561.22,37717297.43,18855073.35,1148
8740,2153.13,649.03,43469574.00,21735863.57,1193
8741,688.14,573.69,38495506.08,19248097.10,1171
8742,1675.36,602.74,40276029.30,20138852.33,1165
8745,3139.16,638.89,42907734.63,21455436.90,1187
8746,1835.72,647.16,43520136.26,21760985.99,1147
8747,-12672.48,671.26,45060362.04,22523844.77,1158
8748,-128.99,589.37,39816618.50,19908244.75,1204
8749,6375.83,600.71,40413865.00,20210120.42,1212
8752,-1948.45,577.04,38985057.47,19491554.51,1151
8753,5615.15,570.33,38554570.98,19280093.07,1140
8754,-295.65,559.95,37716698.35,18858201.35,1190
8755,-79.43,626.90,41913564.68,20956742.62,1173
8756,7320.62,613.03,41045979.21,20526649.91,1155
8760,602.34,623.99,41730088.26,20865345.30,1096
8761,3589.45,642.51,43039664.31,21521626.88,1115
8762,1821.95,628.98,42067360.94,21034591.44,1105
8763,-326.12,695.33,46561247.17,23280460.53,1133
8774,-1159.72,680.12,45764262.42,22881551.35,1171
8775,2947.74,669.86,45088826.43,22545887.09,1185
8776,1495.50,580.36,39027774.28,19514634.89,1133
8777,-609.89,602.77,40451274.90,20225332.50,1157
8781,-2595.91,604.12,40725586.44,20361495.27,1185
8782,-3628.16,555.09,37111176.87,18553774.36,1147
8783,1117.79,722.33,48541901.12,24271509.45,1193
8784,-827.35,623.81,41683069.29,20841120.97,1258
8787,5637.90,715.53,48050934.08,24028285.99,1174
8788,3157.21,633.54,42748650.53,21375903.87,1127
8789,-2158.41,646.86,43623383.29,21810612.44,1234
8790,-2173.57,712.25,47695716.68,23846771.55,1189
8791,3963.01,641.59,43226690.94,21615326.98,1155
8794,2543.39,651.94,43773086.28,21887814.84,1195
8795,-3874.67,735.31,49359527.48,24677826.40,1191
8796,7825.03,597.84,40187518.64,20097671.84,1203
8797,-4759.72,687.80,46364949.73,23180095.01,1186
8798,2923.93,670.00,44772770.86,22387847.40,1227
8801,1444.79,663.80,44654594.28,22328019.53,1143
8802,-8773.22,659.97,44451029.06,22221127.92,1136
8803,-4362.19,569.25,38375482.88,19185560.34,1192
8804,-890.64,616.95,41530236.47,20764672.91,1186
8805,-156.56,586.59,39405561.65,19702702.55,1176
8808,-6910.83,664.43,44807994.21,22400541.69,1203
8809,-4698.50,595.71,40077321.80,20036311.65,1154
8810,4003.46,673.53,45366302.39,22685152.93,1200
8811,9987.77,714.28,48302187.13,24156087.45,1244
8812,1568.51,680.25,45753341.56,22877455.03,1186
8816,-5856.54,592.94,39922751.83,19958447.64,1192
8817,1500.80,637.19,42922346.70,21461923.75,1170
8818,2890.94,716.93,48538876.26,24270883.60,1216
8819,-8104.87,685.34,46237156.66,23114525.89,1147
8822,2051.80,650.25,43779654.46,21890853.13,1175
8823,2386.58,687.98,46316847.30,23159616.94,1142
8824,2714.67,679.37,45969725.64,22986220.15,1189
8825,2780.12,607.15,41032639.92,20517710.02,1190
8826,4273.07,704.53,47341308.28,23672790.68,1190
8829,-3601.17,644.48,43550613.25,21773506.03,1224
8830,-8338.39,605.97,40776341.57,20384001.59,1176
8831,7829.08,683.61,46169234.78,23088531.93,1211
8832,-933.44,611.38,41284485.29,20641775.92,1173
8833,-5433.75,706.87,47716571.32,23855568.79,1143
8836,1193.19,739.50,49890635.59,24945914.39,1141
8837,2145.16,660.45,44802396.04,22402270.60,1184
8838,3138.89,621.72,41847139.46,20925139.17,1214
8839,2327.44,709.67,47942648.02,23972487.73,1231
8840,5691.81,680.03,45962028.83,22983860.32,1248
8843,3433.87,663.43,44897235.68,22450334.77,1150
8844,10884.04,727.74,49444012.73,24727448.39,1152
8845,1984.00,612.69,41221142.37,20611563.18,1168
8846,-1172.28,697.72,47228999.25,23613913.48,1186
8847,2401.47,646.32,43721268.75,21861835.11,1161
8850,5492.34,616.45,41541991.71,20801499.95,1151
8851,384.86,665.35,44642670.22,22321527.54,1158
8852,-766.57,684.30,46219719.28,23109476.36,1167
8853,6702.60,721.49,48604977.29,24305839.95,1188
8857,2795.27,655.22,44241845.40,22122320.33,1147
8858,-565.48,597.83,40361647.88,20196075.15,1200
8859,-916.30,551.98,37321113.71,18660098.71,1156
8860,-5605.49,589.32,39832480.24,19913437.38,1182
8861,657.19,751.26,50452702.17,25226679.69,1227
8864,7627.57,652.73,44024876.55,22016252.06,1172
8865,1362.36,658.63,44525937.81,22263650.09,1212
8866,2811.07,656.44,44344303.73,22173557.40,1200
8867,-1359.08,639.45,43067588.34,21533114.62,1133
8868,2976.81,620.02,41901623.14,20952299.98,1221
8871,5133.50,668.52,44852763.75,22428948.63,1254
8872,4956.19,658.14,44216979.52,22110967.85,1234
8873,15.20,688.32,46392275.95,23196145.58,1206
8874,135.64,671.71,45207003.57,22603569.60,1179
8875,-668.20,770.74,51819970.46,25884662.48,1197
8878,943.36,639.27,42872408.92,21436676.14,1200
8879,683.26,623.53,42116167.76,21058425.51,1157
8880,-9307.59,696.06,46966603.33,23478647.87,1182
8881,-4952.99,627.92,42251552.80,21143282.14,1220
8882,-1950.80,613.63,41304018.40,20651033.81,1202
8885,3491.21,609.79,41204458.19,20603974.70,1112
8886,1100.53,634.69,42479440.78,21240270.66,1184
8887,804.86,642.05,43290308.62,21645556.75,1167
8888,3367.91,687.78,46252231.87,23127799.89,1208
8889,5999.17,680.51,45793666.66,22899832.92,1234
8892,-1155.42,585.86,39437620.29,19718232.44,1137
8893,-2373.64,650.61,43879292.53,21938459.45,1157
8894,-6091.78,599.78,40368640.27,20181274.24,1162
8895,-8465.22,644.41,43173454.70,21582494.74,1131
8896,1553.10,708.55,47727857.04,23864705.07,1153
8899,1348.99,584.29,39173681.21,19587515.10,1139
8900,-5893.54,595.02,40144422.57,20069264.52,1163
8901,-3336.80,586.69,39568491.25,19782577.22,1190
8902,-663.00,656.85,44296115.03,22147726.01,1145
8903,-1982.73,678.39,45620996.61,22809506.94,1109
8906,-2143.71,578.42,38987599.83,19492728.06,1148
8907,-3898.07,602.85,40548253.43,20272177.68,1141
8908,1618.81,658.89,44272211.32,22136915.07,1173
8909,-2335.13,626.12,42032712.46,21015188.67,1173
8910,-1703.74,602.19,40542084.71,20270190.49,1175
8914,119.95,586.57,39551778.93,19775949.44,1199
8915,3585.37,632.60,42535657.45,21269621.42,1167
8916,-6714.29,653.41,43930700.12,21961992.92,1177
8917,-9457.29,674.31,45617493.79,22804018.25,1152
8920,1893.82,608.15,40762272.04,20414936.23,1137
8921,-4622.46,655.07,44193486.55,22094432.05,1157
8922,1136.95,606.65,40877073.28,20439105.12,1165
8923,-3362.31,586.79,39571013.06,19783825.38,1167
8924,-4514.50,594.51,40246982.15,20121233.83,1173
8927,-3228.59,647.30,43512676.44,21767156.77,1194
8928,141.81,638.08,42976466.40,21488304.11,1143
8929,2311.37,607.18,41046879.04,20524595.21,1207
8930,4315.77,673.14,45202135.77,22647154.82,1108
8931,-3832.12,645.61,43446723.43,21721445.66,1174
8934,-3557.59,618.75,41747203.35,20871822.88,1158
8935,1622.86,633.45,42763886.18,21382754.52,1152
8937,190.66,672.91,45613442.00,22806816.34,1182
8938,-2070.80,625.50,42226157.41,21112043.31,1187
8941,-7554.74,657.48,44331806.38,22162125.82,1116
8942,-2959.81,566.22,38318333.36,19157686.77,1162
8943,-8267.36,638.09,42872445.11,21432088.88,1145
8944,1531.69,584.18,39277219.26,19639375.48,1136
8945,-4625.12,564.75,38222075.89,19108725.39,1159
8948,-1607.99,540.98,36640319.39,18319355.70,1199
8949,880.93,643.34,43302834.58,21651857.75,1182
8950,1995.95,331.64,22268093.93,11232958.06,626
8952,4524.51,709.41,47829335.36,23916929.94,1153
8955,1431.22,609.38,41189951.13,20595691.18,1105
8956,-9328.24,614.89,41475019.61,20732845.69,1124
8957,225.58,653.71,44184309.48,22092267.53,1174
8958,-9064.56,709.19,48005598.73,23998267.09,1194
8959,5641.40,706.57,47780440.94,23893041.18,1180
8962,1656.84,654.43,44381498.92,22191577.88,1170
8963,-599.88,646.31,43917341.31,21958370.72,1186
8964,7203.95,776.40,52441128.99,26224166.47,1229
8965,-5108.05,576.43,39027214.30,19511053.12,1192
8966,9540.22,632.68,42709767.30,21359653.76,1192
8969,4934.42,669.55,45348070.64,22676502.52,1168
8970,-5643.77,629.45,42497016.89,21245686.56,1144
8971,-4402.55,698.87,47150390.51,23572993.99,1184
8972,6242.19,616.04,41626874.71,20816558.44,1198
8973,16095.42,705.62,47751400.12,23883747.77,1191
8976,770.79,697.97,47240419.96,23620595.38,1178
8977,1001.87,739.18,49846342.66,24923672.26,1209
8978,-918.71,644.83,43572529.74,21785805.52,1189
8979,-8363.76,755.61,51285732.64,25658020.04,1218
8980,-17336.70,641.29,43257322.01,21619992.66,1190
8983,10621.43,636.31,43015845.48,21513233.46,1225
8984,8311.51,679.68,45792402.82,22900357.17,1222
8985,-3085.28,702.24,47539777.76,23768346.24,1252
8986,4624.85,618.23,41584650.95,20794637.90,1202
8987,4219.49,703.66,47169360.94,23586790.22,1181
8990,5277.82,703.86,47271185.05,23638231.44,1214
8991,4752.82,638.54,42816443.87,21410598.34,1147
8992,1245.58,756.59,50908676.29,25454960.94,1164
8993,-1549.23,675.65,45479415.05,22738932.91,1215
8994,4656.54,715.71,48117234.96,24036033.76,1201
8997,743.49,618.00,41587510.37,20834487.25,1134
8998,-1331.93,613.76,41457623.68,20728145.88,1132
8999,3113.09,658.46,44404239.06,22203676.07,1173
9000,270.00,670.46,45251263.49,22625766.74,1148
9001,-2704.40,678.74,45792237.76,22894766.68,1185
9004,2300.27,698.63,47097161.32,23549730.79,1152
9005,7726.45,698.17,47312613.19,23660169.82,1172
9006,-2010.71,610.92,41266322.66,20632155.98,1148
9007,8762.59,712.75,48266675.99,24137719.28,1172
9008,-2180.20,660.57,44602820.07,22300319.93,1091
9012,-829.68,730.76,49102484.79,24550827.55,1203
9013,-10092.61,610.23,41237390.50,20613648.95,1183
9014,320.49,600.12,40457181.75,20228751.12,1191
9015,4237.56,651.01,43744974.15,21874605.86,1196
9018,5804.87,752.85,50819610.69,25412707.78,1200
9019,2191.87,640.23,43126497.85,21564344.86,1193
9020,3297.96,666.43,45070997.97,22578245.24,1222
9021,-1950.75,704.10,47699581.80,23848815.52,1161
9022,4280.41,691.00,46685892.62,23345086.51,1180
9025,663.68,674.37,45555015.79,22777839.73,1189
9026,7949.05,609.48,40985088.44,20496518.75,1211
9027,10907.16,650.71,44116346.94,22063627.05,1182
9028,-2928.99,644.01,43529663.52,21763367.26,1194
9029,-6530.42,658.40,44518120.29,22255794.94,1100
9032,-3540.74,616.64,41830841.47,20913650.37,1139
9033,-2694.79,660.90,44806309.59,22401807.40,1143
9034,100.42,610.05,41216662.32,20608381.37,1196
9035,1733.14,631.04,42521071.00,21261402.07,1140
9036,-3971.30,677.76,45949506.95,22972767.83,1189
9039,2382.21,643.01,43652368.99,21827375.60,1171
9040,-141.12,660.52,44622452.39,22311155.63,1196
9041,11495.84,681.63,46151364.65,23081430.24,1168
9042,3200.17,623.19,42122579.79,21062889.98,1205
9043,2019.97,710.65,48058500.29,24030260.13,1168
9046,-558.37,576.55,38986015.09,19492728.36,1131
9047,457.49,653.25,44186817.37,22093637.43,1162
9048,-741.81,709.70,48063331.88,24031295.04,1130
9049,5193.81,633.66,42904929.82,21430019.89,1178
9050,6779.64,701.63,47625055.72,23815917.68,1160
9053,3078.41,731.67,49622188.16,24812633.29,1165
9054,-1561.91,677.71,45814462.14,22906450.12,1186
9055,6219.79,753.30,51038173.05,25522196.42,1136
9056,9495.74,664.61,45048199.51,22528847.62,1209
9057,-354.09,725.13,49207001.96,24603323.93,1176
9060,-2825.41,566.48,38316394.77,19156784.68,1144
9061,1958.61,678.56,45769885.84,22885922.23,1170
9062,1423.80,739.70,50040671.02,25021047.41,1200
9063,17.70,510.82,34522897.94,17261457.82,1175
9064,799.44,539.47,36655811.42,18328305.43,1128
9067,4431.74,660.95,44773285.73,22388858.74,1173
9068,2531.36,590.03,40048883.60,20025707.48,1178
9069,-332.56,639.82,43323429.71,21661548.57,1184
9070,5192.32,687.84,46580073.88,23292633.10,1198
9071,889.27,583.67,39518646.23,19759767.75,1201
9074,2639.11,589.13,39798605.74,19900622.43,1126
9075,-3727.00,691.80,46819311.77,23407792.39,1134
9076,2170.48,629.39,42564250.47,21283210.48,1231
9077,4128.39,642.93,43734671.19,21869399.79,1202
9078,-4780.66,725.69,49349723.04,24672471.18,1165
9081,1948.22,584.90,39508357.79,19755153.00,1114
9082,-2175.90,612.85,41569485.87,20783654.98,1175
9083,-6342.61,681.28,46248199.92,23120928.65,1158
9084,-3004.62,652.39,44300281.88,22148638.63,1137
9085,713.27,642.04,43266127.45,21633420.36,1173
9088,-3167.04,686.17,46504167.92,23250500.43,1144
9089,-2104.93,626.76,42575293.30,21286594.19,1160
9090,-385.14,743.96,50304712.96,25152163.91,1187
9091,-4716.03,754.06,51211068.05,25603176.01,1198
9092,-3658.04,623.81,42259278.42,21127810.20,1142
9095,1802.45,646.14,43772266.07,21887034.26,1207
9096,-4644.56,760.68,51753200.64,25874278.04,1173
9097,-5401.91,585.78,39804935.37,19899766.73,1062
9099,934.50,412.76,27983893.09,13936202.98,604
9102,-671.45,659.02,44875223.06,22437275.81,1156
9103,2421.57,631.37,42830713.61,21416567.59,1141
9104,-2427.81,637.89,43231403.00,21614487.59,1110
9105,5776.01,742.84,50235481.84,25120628.92,1161
9106,606.88,567.54,38559574.85,19280090.86,1151
9109,-6963.41,647.17,43904353.32,21948694.96,1215
9110,-8988.07,639.10,43227467.87,21609239.90,1135
9111,907.75,574.12,38964186.21,19499736.96,1193
9112,3667.17,619.14,41994116.02,20998891.59,1121
9113,1236.39,655.11,44330103.99,22165670.19,1175
9116,-4679.11,535.61,36401974.50,18198647.69,1128
9117,1565.27,703.91,47529108.81,23792012.95,1174
9118,-2437.30,613.47,41486831.38,20742197.04,1185
9119,7446.36,666.03,45050140.95,22528793.65,1234
9120,2102.53,694.80,47162368.65,23582235.59,1212
9123,395.02,53.96,3954354.99,1827475.65,119
9124,2939.57,416.74,27988682.88,14148592.28,632
9126,1448.32,607.08,40884834.33,20443141.32,1139
9127,2753.51,627.65,42204096.88,21103425.20,1097
9130,4165.07,720.66,48774519.67,24389342.37,1167
9131,8093.57,658.55,44153012.04,22080552.81,1120
9141,1059.06,495.67,33553577.93,16777318.49,1172
9144,5676.05,724.01,48993061.25,24499368.64,1209
9145,1155.01,639.56,43382873.57,21692014.29,1183
9146,401.43,576.06,39072338.01,19536369.72,1174
9147,-9479.95,681.39,46105460.47,23047990.26,1171
9148,235.17,596.12,40340609.65,20170422.41,1152
9152,-3228.00,646.96,43988801.46,21992786.73,1195
9153,1590.17,607.22,41052037.22,20526813.70,1177
9154,-1466.88,696.57,47049268.74,23523900.93,1187
9155,-1212.50,648.97,43934539.56,21966663.54,1151
9158,-3211.64,687.25,46763130.77,23379959.57,1181
9159,2376.77,566.49,38571333.91,19286855.34,1169
9160,4891.43,611.02,41552219.27,20778555.35,1219
9161,-319.83,616.53,41737853.81,20868767.00,1154
9162,3821.80,584.04,39537172.18,19770496.99,1209
9165,12067.14,764.04,51615903.81,25813985.47,1226
9166,3640.10,670.98,45610297.28,22806968.69,1162
9167,206.80,660.67,44710542.62,22355374.71,1184
9168,-648.42,566.03,38351053.18,19175202.38,1181
9169,230.22,578.80,39159864.63,19580047.42,1147
9172,4165.20,668.15,45259806.79,22631986.00,1172
9173,-6676.59,674.52,45758767.89,22876045.65,1152
9174,3056.23,560.97,37800933.04,18901994.64,1145
9175,266.36,644.47,43712428.56,21856347.46,1185
9176,1565.38,523.87,35521089.34,17761327.36,1119
9180,-123.69,578.58,39370512.58,19685194.44,1158
9181,-2397.21,606.85,41141600.95,20569601.87,1105
9182,-7810.81,629.88,42724276.60,21358232.90,1151
9183,-18355.47,664.89,45039599.11,22510621.82,1167
9186,-4052.00,606.35,41035691.23,20515819.62,1190
9187,926.86,618.74,42003614.99,21002270.92,1224
9188,3552.10,601.72,41053203.51,20528377.80,1224
9189,-448.10,695.84,47074738.61,23537145.25,1184
9190,1102.53,644.96,43581384.35,21791243.44,1165
9193,-9858.47,675.39,45631024.41,22810582.97,1231
9194,-2595.33,569.03,38300166.80,19148785.73,1263
9195,4475.32,692.99,46776028.33,23390251.83,1239
9196,-8660.96,669.64,45333732.30,22662535.67,1218
9197,-13730.58,611.27,41395667.92,20690968.67,1225
9201,4634.60,627.06,42348901.45,21176768.02,1256
